Title,Article Link,Date,Day,Month,Year,Article,Location
Locals up in arms against AMC over cutting trees for Panjrapole flyover,https://english.gujaratsamachar.com/news/gujarat/residents-vs-amc-panjrapole-residents-complaints-against-cutting-of-trees-for-flyover,2024-06-10,10,06,2024,"Courtesy: Google Earth Residents of Ahmedabad’s Panjrapole-IIM area filed a complaint against Amdavad Municipal Corporation (AMC) for planning to chop down over 100 age-old trees in the area on the night of June 9. Amid the aspirations of being a ‘green city’, the authorities have planned to chop down a significant number of trees in Panjrapole and the Indian Management Institute (IIM) area for the Panjrapole flyover, slated to connect Ambawadi to Vastrapur in an L-shape. For the construction of the 652 m long and 17 m wide Panjrapole flyover, a total of 133 trees are to be cut by AMC. On the night of June 9, the residents protested against AMC workers who came to chop the trees. Though the trees were not cut, the residents are keen to file a writ in the High Court regarding the change in direction of the bridge. Locals also allege that corporation officials are changing the direction of the bridge to benefit commercial units. As per The Central Road Research Institute (CRRI) recommended that the bridge be built in the direction with the most traffic flow. However, the local authorities have decided to build the bridge in a different direction, from Nehru Nagar to Gujarat University. Locals argue that this decision is arbitrary and violates CRRI norms. Environmentalists have also warned to file a police complaint against the Municipal Commissioner, Deputy Municipal Commissioner, Mayor and Standing Committee Chairman if trees are cut down to build a flyover bridge, suggest the reports. Also read: Ahmedabad to get two new flyovers at Panjrapol and Panchvati junctions",ahmedabad
Woman accused of illegally occupying NRI’s house in Ahmedabad’s Ghuma,https://english.gujaratsamachar.com/news/nri-news/woman-accused-of-illegally-occupying-nris-house-in-ahmedabads-ghuma,2024-06-10,10,06,2024,"House Occupying A woman has been accused of illegally occupying an NRI’s house in Ahmedabad’s Ghuma area, for which a complaint has been filed at Bopal police station. The woman, Nipa Raja, who has lived in the house for the past nine years, has been accused of overdue rent for the past year and refusing to vacate the premises. Umang Vasani, a non-resident Indian (NRI), had purchased a house in Bhagwat Bungalows in Ghuma in 2008. The house was rented out to Nipa Raja in 2015, and Vasani handed the power of attorney for the house to his uncle, who timely collected rent till 2020, when the latter passed away. Vasani then handed over the power of attorney to his sister, Rina Desai, a Bapunagar resident. Vasani had put up the house for sale in 2022 and asked Raja to vacate the premises. However, she refused to do so. Moreover, she had also stopped paying rent for the house since May 2023. A legal notice was served to vacate the house, but no satisfactory response was received. Thereafter, a police complaint was lodged in this regard, over which legal proceedings were initiated.",ahmedabad
"School van, auto fares in Ahmedabad up by 20% for new academic session",https://english.gujaratsamachar.com/news/gujarat/school-van-auto-fares-in-ahmedabad-up-by-20-percent-for-new-academic-session,2024-06-11,11,06,2024,"School Auto-Van price hike Ahead of the new academic session which starts from June 13, the Ahmedabad School Vardhy Association has hiked the fares of school vans and rickshaws. The association has cited the burden of RTO passing charges, insurance, and permit costs for raising the fares by 20%. For school vans, the fare for a distance of 1 km has been increased from ₹1,000 to ₹1,200. And the fare for 5 km has been increased from ₹1,800 to ₹2,000. In addition, for auto-rickshaws, the fare for a distance of 1 km has been increased from ₹650 to ₹750. The fare for 2 km has been increased from ₹750 to ₹850. The fare for 5 km has been increased from ₹1,050 to ₹1,150. These new fares will be applicable from the upcoming academic session. It is noteworthy that following the Rajkot fire incident, the RTO has been strictly enforcing the rules for the fitness of school vehicles. This includes RTO registration and fitness passing, which costs up to ₹50,000. Therefore, the association has decided to increase the fares of school vans and rickshaws.",ahmedabad
Fire dept officers get into heated arguments over territory dispute,https://english.gujaratsamachar.com/news/gujarat/fire-dept-officers-get-into-heated-arguments-over-territory-dispute,2024-06-11,11,06,2024,"The ongoing drive against the buildings without the fire NOC (no objection certificate) in Ahmedabad has been carried out by the fire department of the city after the Rajkot game zone tragedy. To review the actions taken so far, a meeting was held at the West Zone office of the Municipal Corporation office in Usmanpura in the presence of the in-charge Chief Fire Officer, In-charge Additional Chief Fire Officer (CFO), Divisional Fire Officer (DFO) and Station Officers. Before the meeting, a CFO asked one of the DFOs why he was conducting inspections outside the zone clearly allocated to him. Over this, the DFO reportedly said that he would email the response to him, leading to tension among the officials even before the meeting could begin. Talking about the incident, the in-charge CFO Jayesh Khadia said, ""Deputy Municipal Commissioner could not attend the review meeting as he was busy with an important meeting. But he has been informed about the behaviour of the Divisional Fire Officer during the meeting."" Also read: Locals up in arms against AMC over cutting trees for Panjrapole flyover 15 more business in Ahmedabad sealed over BU, fire NOC violations",ahmedabad
156 newborns die at Ahmedabad civil hospital NICU in three months,https://english.gujaratsamachar.com/news/gujarat/156-newborns-die-at-ahmedabad-civil-hospital-nicu-in-three-months,2024-06-11,11,06,2024,"Ahmedabad Civil Hospital In a concerning trend, a total of 156 newborns died at the Neonatal Intensive Care Unit (NICU) in the civil hospital in Ahmedabad’s Asarwa between January and March this year. Among these deaths, 46.50% were attributed to low birth weight. Out of 58 deaths of newborns, 28.60% were due to preterm birth at the civil hospital. For the remaining 98 deaths, the babies were born elsewhere and then admitted to the civil hospital’s NICU. Out of them, 58.10% died due to low birth weight. According to the information obtained, 639 babies were born at the civil hospital, while 558 were admitted to the NICU from other hospitals, totalling 1,197 babies admitted between January and March. Low birth weight and preterm birth were found to be the leading causes of neonatal deaths. Similarly, 28.60% of babies born at the civil hospital and 37.70% of babies admitted there after being born elsewhere died due to prematurity. Apart from these, 29 babies died due to sepsis (blood poisoning), 24 due to congenital malformations (birth defects), 22 due to respiratory distress syndrome (RDS), 24 due to meconium aspiration syndrome (MAS), and 16 due to hypoxic-ischemic encephalopathy (HIE). Of the 156 babies who died, 39 had a low birth weight, 36 had a birth weight of 1 to 1.5 kg, 43 had a birth weight of 1.5 to 2.5 kg, and 38 had a birth weight of more than 2.5 kg. This indicates that 25% of the babies died due to malnutrition during the three months. During these three months, 34 babies from district hospitals, 5 from GCS Hospital, 59 from private hospitals in Ahmedabad, 21 born at home, 15 born outside Ahmedabad, and 31 born outside Gujarat were admitted to the civil hospital for further treatment. Of these, 4 babies born at home and 14 babies born in private hospitals were among the dead.",ahmedabad
AMC suspends four officials for lapses in Sarkhej community hall project,https://english.gujaratsamachar.com/news/gujarat/amc-suspends-four-officials-for-lapses-in-sarkhej-community-hall-project,2024-06-11,11,06,2024,"Amdavad Municipal Corporation (AMC) Commissioner M Thennarasan suspended four municipal officers, including two assistant engineers and two assistant city engineers of Sarkhej ward for the discrepancies found in the records of Sarkhej community hall built at the cost of  ₹13.67 crore. During an inspection of Sarkhej ward in April, AMC Commissioner Thennarasan demanded various registers and management records of the community hall. After the investigations of the vigilance department, irresponsibility was reported at the end of four officials. The AMC has suspended: Assistant Engineer Grishma Shah (South-West zone) Assistant Engineer Bipin Chavda (Sarkhej ward) Assistant City Engineer Dilawar Singh Hathila (North-West zone) Assistant City Engineer Dhaval Gajjar (South-West zone) The AMC’s vigilance department investigated the community hall and found that the cube test reports for the work done on the site were not submitted. In the cube test, a sample of fresh concrete is taken to be cured. Once it is cured, the compressive strength of the concrete is tested in a machine. Moreover, the quality assurance plan only included concrete and steel (partial) and no other items. Additionally, the following other issues were found: -Mix design aggregates and admixtures were not used according to the mix design. -Raw material test reports were not certified by the contractor, project management consultant (PMC). -Out of 39 days of concreting work, the pouring card and RMC register do not mention the name and location of the members who executed the task for 23 days. The contractor who built the community hall, P Das Infrastructure Pvt Ltd was issued a recovery notice and penalty notice by the AMC. Whereas, the PMC Technoman Consultant has been terminated, and blacklisted along with a show-cause notice. Financial irregularities revealed in the investigation Bill number Permanent recovery Advance payment (lakh) Total (lakh) Number-1 ₹12.4 lakh ₹0.96 lakh ₹13.37 lakh Number-2 ₹13.47 lakh ₹18.08 lakh ₹31.52 lakh Total ₹25.87 lakh ₹19.01 lakh ₹44.89 lakh Also read: AMC to sell 22 plots to raise over ₹2 crore 15 more business in Ahmedabad sealed over BU, fire NOC violations",ahmedabad
Harni Lake tragedy: State challenges bail of 10 accused,https://english.gujaratsamachar.com/news/gujarat/vadodara-harni-lake-case-state-challenges-bails-of-10-accused,2024-06-11,11,06,2024,"Harni lake tragedy In the case of the Harni boat capsizing accident that killed 14 innocent lives, including 12 children on Jan 18, the Gujarat government has challenged the bails granted to 10 accused by a Vadodara court. The Vadodara Trial Court had granted bail to the main accused Binit Kotiya and nine other accused including Gopal Shah, Alpesh Bhatt, Dipen Shah, Dharmil Shah, Dharmin Bathani, Vedprakash Yadav, Rashmikant Prajapati, Bhimsinh Yadav and Jatinkumar Doshi. Last month, the Gujarat High Court granted conditional bail to four women accused in the case - Tejal Doshi, Neha Doshi, Vaishali Shah and Nutan Shah. The state government has filed a revision application in the high court challenging these bails. Following the application, Justice Gita Gopi sent a notice to the accused, and scheduled the next hearing for June 24. Notably, the high court had taken suo motu cognizance in the matter of the Vadodara Harni Lake accident and held that the municipal commissioner and other officials of Vadodara are responsible for the unfortunate accident. Also read: Vadodara Harni Lake case: SIT investigation concludes with 2,819-page chargesheet Municipal commissioner directly responsible for Harni Lake tragedy: Guj HC",ahmedabad
ACB nabs cybercrime PI in ₹10 lakh bribe case,https://english.gujaratsamachar.com/news/gujarat/acb-nabs-cybercrime-pi-in-rs-10-lakh-bribe-case,2024-06-11,11,06,2024,"Anti Corruption Bureau (ACB) has arrested absconding cybercrime police inspector (PI) BM Patel in an alleged bribe case of ₹10 lakh. A complainant reached out to cybercrime to complain about a bookie residing in Ahmedabad West. The investigating officer PI BM Patel allegedly asked for ₹20 lakh for the processing of filing the chargesheet. At last, the amount was negotiated to ₹10 lakh. On the other hand, interrogations with the other two accused revealed that the bribe amount was ₹40 lakh, as per ACB sources. PI Patel sent Assistant Sub-Inspector (ASI) Gaurang Gometi and Head Constable Amtha Patel to collect the bribe from the complainant from Sindhu Bhavan Road. However, ACB nabbed the two police personnel sent by PI Patel. After knowing the news of the apprehension of his subordinates, PI Patel has been on the run. Acting on a tip off about PI Patel’s location at Bansari Greencity near Gandhinagar-Randheja Highway, ACB promptly arrested the accused. ACB suspects that the PI might have destroyed evidence in the last seven days. ACB has been investigating the locations where PI was absconding, and the people who may have helped him. ACB has also been investigating his bank accounts, bank lockers and other locations. Also read: Tainted cop Taral Bhatt’s bail rejected in extortion scam Key accused in Gujarat’s Taral Bhatt scandal detained in Dubai: Reports",ahmedabad
6 new DyMCs assigned duties in AMC,https://english.gujaratsamachar.com/news/gujarat/6-new-dymcs-assigned-duties-in-amc,2024-06-12,12,06,2024,"Amdavad Municipal Corporation Gujarat government’s General Administration Department (GAD) appointed six deputy municipal commissioners and an officer on special duty (OSD) in the Amdavad Municipal Corporation (AMC) on June 10. The new officers have been assigned new zones and departments. IAS Amrutesh Aurangabadkar: West Zone, stadium, central workshop, solid waste Riddhesh Raval: Property Tax, urban development, TP scheme, estate Jayeshkumar Upadhyay: Publicity and public relations, vigilance, IR Mirant Parikh: South West Zone, metro project BC Parmar: Health, hospital, medical college, gymnasium VM Thakkar: East Zone, fire, disaster management Previously, VM Thakkar served as the deputy municipal commissioner of the West Zone. He has now been assigned the role of deputy municipal commissioner of the East Zone.",ahmedabad
A’bad looking forward to AI-powered traffic signals to reduce waiting time,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-looking-forward-to-ai-powered-traffic-signals-to-reduce-waiting-time,2024-06-13,13,06,2024,"Ahmedabad Traffic Signals Amdavad Municipal Corporation (AMC) is set to introduce smart traffic signals equipped with adaptive traffic control system (ATCS) technology. This system is expected to reduce the waiting period for people at traffic signals. Often, motorists have to wait longer at the traffic signals due to the pre-set time limit, despite less traffic on the other sides of the crossroads. To address this issue, Ahmedabad’s traffic signals will go the smart way. The ATCS will be integrated with artificial intelligence-enabled cameras, which will automatically increase the green signal time at locations where there is a longer queue of vehicles. Typically, this system works in such a way that if there are no vehicles within its 30-metre range, the signal will automatically turn off and the road will be cleared for another lane. Suppose the signal on one side of a four-way intersection has a heavier traffic density and a 90-second opening time, while the traffic on the other side is light, the system will automatically reduce the red light time to 60 seconds. It will take into account the traffic on all sides, thereby reducing the waiting time at the signal and allowing motorists to exit quickly. This system was announced by the AMC five years ago as well.",ahmedabad
AMC seals over 160 properties without fire NOC,https://english.gujaratsamachar.com/news/gujarat/amc-seals-over-160-properties-without-fire-noc,2024-06-13,13,06,2024,"After the horrendous Rajkot fire tragedy claimed 27 lives, the Amdavad Municipal Corporation (AMC) had intensified inspection of properties over violations. From May 27 to June 10, a drive was conducted across 1,502 establishments, comprising educational institutions, medical facilities, and entertainment complexes. As many as 195 notices were issued for violations to various properties during this period. As many as 165 structures were sealed for non-compliance with fire safety regulations, with 30 lacking fire NOCs and 10 without necessary permissions. The scrutiny extended to healthcare facilities, where 909 hospitals were inspected, of which 39 were sealed for failing to meet regulatory requirements. Moreover, 10 hospitals were found to be operating without Building Usage (BU) permission. Similarly, 53 shopping malls faced scrutiny, resulting in 6 being sealed for non-compliance with fire NOC. Moreover,of 28 multiplexes and mini-plexes inspected, those without fire NOCs were immediately sealed. AMC action against properties: Building Type Notice issued Sealed for fire NOC violation Sealed for BU permission violation Hospitals 49 39 10 School/college 10 9 1 Tuition/coaching classes 17 17 0 Shopping mall 6 6 0 Multi-miniplex 25 6 19 Others 88 88 0 Total 195 165 30 Also read: No fire NOC, yet no action against maternity hospital in Ahmedabad AMC suspends four officials for lapses in Sarkhej community hall project",ahmedabad
"Fire breaks out in Ahmedabad’s Danilimda, no casualties reported",https://english.gujaratsamachar.com/news/gujarat/fire-breaks-out-in-ahmedabads-danilimda-no-casualties-reported,2024-06-14,14,06,2024,"In yet another fire incident in Gujarat, a fabric godown in Ahmedabad ’s Danilimda area around 9 am this morning (June 14). A total of 18 fire engines reached the spot and firefighters swiftly responded to contain the flames. The cause of the fire is yet to be determined. The massive blaze erupted in a clothing warehouse that had doused 70% by noon. As per the divisional fire officer, nearby commercial and residential areas were reportedly evacuated. The owner of the shed has confirmed that none of the labourers are missing. According to reports, there are various godowns in Patel Maidan near Danilimda Old Dhor Bazar. However, there is no news of any casualty in this incident so far. More details on this are awaited. Also read: Rajkot fire tragedy: Game zone owner, last accused, arrested",ahmedabad
"Gujarat HC issues notice to AMC, state over large hoardings in city",https://english.gujaratsamachar.com/news/gujarat/gujarat-hc-issues-notice-to-amc-state-over-large-hoardings-in-city,2024-06-14,14,06,2024,"After the horrific tragedy of Mumbai Ghatkopar hoarding collapse that killed 14, a petition filed in the public interest litigation (PIL) in Gujarat High Court has claimed that across various areas of the city, hoardings, banners, and large flex banners are being put up illegally and without permission from the Amdavad Municipal Corporation (AMC). The bench of Chief Justice Sunita Agarwal and Justice Pravin Trivedi has issued a notice to the state government, AMC, and other authorities to file an affidavit regarding the hoardings in Ahmedabad. The petition further states that these hoardings and banners pose a threat to the safety and security of the citizens. Especially during the monsoon season, heavy winds, storms and cyclones can cause these large hoardings and banners to fall, leading to serious injuries or death of citizens and commuters. It has drawn HC’s attention to the incident in Mumbai where 14 people died due to the collapse of a large hoarding. The court has asked the authorities to issue necessary orders to ensure the safety and security of the citizens. Also read: After 14 deaths, BMC acts against illegal hoardings in Mumbai Rajkot fire: Form 3-member panel by June 16, submit report by July 4, says HC",ahmedabad
Dr Vaishali Joshi suicide case: PI BK Khachar appears before police,https://english.gujaratsamachar.com/news/gujarat/dr-vaishali-joshi-case-pi-bk-khachar-appears-before-police,2024-06-15,15,06,2024,"Absconding PI BK Khachar, accused in Dr Vaishali Joshi suicide case, has appeared at Gaikwad Haveli police station in Ahmedabad today. Khachar will now be presented before the Gujarat High Court, and his statement will be taken before the ACP. A crime under IPC 306 was registered against PI BK Khachar at the Gaikwad Haveli police station in Ahmedabad city for abetting the suicide of a 32-year-old doctor. BK Khachar filed an application for anticipatory bail against it in the sessions court. The accused had also applied for anticipatory bail in the high court when it was rejected in the sessions court. Justice MR Mengdey of the Gujarat High Court, however, reprimanded Khachar’s lawyer, stating that even though the accused was a police officer, he was not fulfilling his responsibility of cooperating with the investigation. “The accused is not a common man but a senior police officer. They cannot be protected in any way, they must be investigated,” Justice Mengdey said. In an incident that shook the city to its core, 32-year-old Dr Vaishali Joshi committed suicide and died on the premises of Jamalpur’s Gaikwad Haveli police station, Ahmedabad crime branch on Mar 6. PI Khachar and Dr Joshi were reportedly in a relationship for five years, but due to some disputes, Khachar had incessantly ignored her. Depressed by the relationship issues, Dr Joshi self-administered an injection on the leg while sitting on a bench in the crime branch premises and committed suicide. Also read: Woman commits suicide in Ahmedabad crime branch premises",ahmedabad
"Ahmedabad jewellery store employee stages 1 kg gold loot, CCTV nails lie",https://english.gujaratsamachar.com/news/gujarat/ahmedabad-jewellery-store-employee-stages-1-kg-gold-loot-cctv-nails-lie,2024-06-16,16,06,2024,"Ahmedabad Gold Theft An employee at a jewellery store along with his friends staged a loot of around 1 kg of gold worth ₹85 lakh near Gita mandir area, the police said. As per Kagdapith Police Inspector S A Patel, Dharam Thakkar, who worked at a jewellery store named Ashrafi in Jamalpur area, headed out on his two-wheeler on June 15 to Manek Chowk to buy gold from a trader. At 4 pm, he was passing by Arogya Bhavan near Gita Mandir when his vehicle was pushed by two individuals on a bike, causing him to lose control and fall on the ground. The duo then fled with the bag containing the gold, placed on the front side of Thakkar’s vehicle. The police formed teams and reached the spot with the complainant. On inquiring from the locals, the police learnt that no such incident had taken place at the spot near Arogya Bhavan, which was mentioned by the complainant. CCTV footage revealed the true picture. Thakkar was spotted filling petrol at a pump near Gita Mandir, where he was seen handing over the gold to three of his friends. On questioning, the complainant admitted to staging the robbery.",ahmedabad
School van association to observe strike on June 18 against new permit norms,https://english.gujaratsamachar.com/news/gujarat/school-van-association-to-observe-strike-on-june-18-against-new-permit-norms,2024-06-17,17,06,2024,"To ensure the safety of students travelling in school vans and buses, the traffic police and regional transport office (RTO) will begin a strict checking of school vehicles on June 18 in Ahmedabad. Over this, the Ahmedabad School Vardhy Association decided to observe a strike on June 18 protesting against the strict actions of the government after four years. The school van association’s chairperson Dharmendra Brahmbhatt said, “The government is not issuing permits to school vans. We have not been getting permits for the past four years and despite repeated requests to the government, we have not been getting permits.” “After years of school vans running without a permit, the government has raised the issue now. On one hand, the government is sluggish in issuing permits while on the other hand, it is issuing a new SOP, which the association does not accept,” he added The association is demanding that the government should give enough time for the drivers to get permits. The association has demanded at least 15 days to get permits before a strict check. The association has decided on an indefinite strike by all school van associations in the state if the vehicles do not get permits from the legal RTOs. They have claimed that authorities are charging a ₹17,000 fine for a school van running without a permit. More than 80,000 school transport vehicles are operating under association in Gujarat, including 15,000 in Ahmedabad. Also read: School van, auto fares in Ahmedabad up by 20% for new academic session",ahmedabad
Over 110 schools lack fire safety provisions in Ahmedabad,https://english.gujaratsamachar.com/news/gujarat/over-110-schools-lack-fire-safety-provisions-in-ahmedabad,2024-06-17,17,06,2024,"After the horrific Rajkot fire tragedy that killed 28, the Gujarat High Court had ordered for checking of fire NOC (No objection certificate) across all the schools in the state. More than 110 schools in Ahmedabad which did not require a fire NOC but lacked essential fire safety resources, were issued a notice by the government on June 16. Despite being a Sunday, inspections were conducted in over 1,900 schools in Ahmedabad. Stringent checking was carried out for fire safety in schools, as previously ordered by the Education Department after the Rajkot fire incident. Inspections were conducted in various districts by the District Primary Education Officers (DPO) and District Education Officers and all schools were asked to submit proof of fire safety compliance. Earlier, in some schools in Ahmedabad, Fire NOCs were not renewed, prompting orders for their renewal. The Gujarat Secondary and Higher Secondary Education Board (GSEB), Commissionerate of Schools, and Directorate of Primary Education directed the DEOs and DPOs to furnish a report by this evening. More than 110 schools, including 57 under the Ahmedabad city DEO and 55 under rural DEOs, lacked essential fire safety provisions. However, they did not require a fire NOC as schools in buildings less than 9 metres high are not required to obtain a fire NOC. However, they need to maintain necessary resources like fire fighting pipes and extinguishers. Also read: AMC seals over 160 properties without fire NOC 15 more business in Ahmedabad sealed over BU, fire NOC violations",ahmedabad
Vaishali Joshi suicide case: Guj HC stays PI Khachar’s arrest till June 24,https://english.gujaratsamachar.com/news/gujarat/vaishali-joshi-case-guj-hc-stays-pi-khachars-arrest-till-june-24,2024-06-19,19,06,2024,"After almost four months to the suicide of Dr Vaishali Joshi, the Gujarat High Court has put stay on police inspector BK Khachar’s arrest, scheduling the next hearing on June 24. After PI Khachar appeared at Gaikwad Haveli police station in Ahmedabad on June 15, an extensive interrogation followed. His passport and phone were also seized. Justice MR Mengdey on June 18 directed Khachar to cooperate in the interrogation. Earlier, in this case, PI Khachar was constantly absconding and was not appearing before the police. The High Court had taken a strong stand against him and rebuked him. The investigating officer gave an assurance to the court that Khachar would appear before the police for interrogation. In the hearing, the government informed the court that PI BK Khachar, as part of the investigation into the case, appeared before the investigating officer and his interrogation was conducted for three days. Meanwhile, the woman doctor committed suicide in despair after PI Khachar did not respond to her WhatsApp messages and ended his relationship with her. At the time of the incident, PI Khachar was not present at the premises of Gaekwad Haveli police station. However, the police have seized the mobile phone and passport of the accused. The data from the last seven months on the mobile phone has been taken on a pen drive and investigation is underway. To this the High Court remarked “what will be found from the accused's phone after three-long months?” The government said that the investigation into the case is going on impartially and whatever progress is made will be brought to the notice of the court. The accused’s side also assured the court of cooperation in the case. Also read: Dr Vaishali Joshi suicide case: PI BK Khachar appears before police Vaishali Joshi suicide case: Sessions court rejects accused PI’s anticipatory bail",ahmedabad
Gujarat HC extends stay on release of Junaid Khan’s ‘Maharaj’,https://english.gujaratsamachar.com/news/gujarat/gujarat-hc-extends-stay-on-release-of-junaid-khans-maharaj,2024-06-19,19,06,2024,"The film ‘Maharaj’ starring Aamir Khan’s son Junaid Khan as a debutant has been embroiled in a controversy. The Gujarat High Court on June 18 extended the stay on the release ‘Maharaj’ which was scheduled to be released on the OTT platform on June 14. The petitioner council, represented by followers of Vaishnavite Pushtimargi sect, argued that the film should not be released because it will offend religious sensibilities and may disrupt the law and order situation in the state. They argued that the film had incorrectly portrayed a controversial historical judgment that ruled against the Vishnav sect’s Jadunathji Maharaj in 1862. The movie may hurt the sentiments of Pushtimarg followers in the state. They had argued that the then Supreme Court of Bombay’s British judges held anti-Hindu judgments at that time. The other side represented by Netflix and Yash Raj Films, the production companies behind the film, argued that the film should be allowed to be released as it takes a lot of time, effort and money to make a film. “The film has already suffered a huge loss by not being allowed to be released on June 14. There is no need for a Central Board of Film Certification (CBFC) certificate to show the film on the OTT platform. “Moreover, the film does not fully present the controversial judgment, even if the court wants to see the film, we are ready. The film is about the case that was dismissed. Therefore, the High Court should now lift the stay against the release of the film,” said the defence. Also read: Debut movie of Aamir’s son halted by Guj HC, what’s the story behind ‘Maharaj’?",ahmedabad
Medical student accused of drug use at SVP Hospital,https://english.gujaratsamachar.com/news/gujarat/medical-student-accused-of-drug-use-at-svp-hospital,2024-06-19,19,06,2024,"The Amdavad Municipal Corporation (AMC) operated hospital Sardar Vallabhbhai Patel Institute Of Medical Sciences and Research (SVP) has been embroiled in a controversy. According to the chief executive officer of SVP Hospital, a security inquiry on June 16 revealed that a student was allegedly taking drugs in the hospital. While the CEO of SVP Hospital, Saurabh Patel claimed that they have intimated the incident to the Sola Civil Hospital dean, he said that no oral or written report was given to the GMERS (Gujarat Medical & Education Research Society). As per Patel, the CEO of SVP Hospital, on June 16  around 11.30 am, the security staff of the hospital informed the hospital authorities that an intoxicating substance present in cough syrup, usually used for medicinal purposes, was injected by a medical student. According to sources, the medical student was getting syringes and needles from the hospital’s surgical ward and using them to inject drugs for a week. Sliding under the rug? The head of the department at GMERS, Professor Prakash Mehta refuted the claims of receiving any such incident by written or oral means in SVP. Another dean at the GMERS, Cherry Shah, refuted the media reports saying it's “baseless” and “no such incident has taken place at SVP”. Also read: Hospital practical training fees increase for UG and PG medicos",ahmedabad
Govt portal goof up: Boys allotted seats in Girls college,https://english.gujaratsamachar.com/news/gujarat/govt-portal-goof-up-boys-allotted-seats-in-girls-college,2024-06-19,19,06,2024,"Imagine you’ve mistakenly opted for a girls college instead of a regular co-ed and the authority even accepts your admission! In a bizarre event, the common admission portal of the government — Gujarat Common Admission Services (GCAS) male aspirants who mistakenly selected girls colleges in the portal have been allotted the same without any verification. Many students mistakenly opted for girls colleges while filling in their preferences on the ‘Samarth’ portal of Gujarat University. There was no verification process in place to identify these mistakes in the GCAS and Samarth portals. This led to a major goof-up and around 300 boys were allotted seats in girls colleges in the first round of allotment. This will deprive girls of getting admission into colleges of their choice. The boys who were allotted seats in girls colleges will also not be able to get admission to their preferred colleges in the second round. The authorities may have to offer supernumerary seats (seats which are over and above the sanctioned intake, approved by the authority and the government) to accommodate the boys who were mistakenly allotted seats in girls colleges. Also read: GCAS goof-ups skyrocket students’ concerns GCAS portal sees over 3 lakh UG admission registrations, PG numbers may rise",ahmedabad
School van association concludes strike as govt allots time to get permits,https://english.gujaratsamachar.com/news/gujarat/school-van-association-concludes-strike-as-govt-allots-time-to-get-permits,2024-06-20,20,06,2024,"After the two-day strike of the Ahmedabad School Vardhy Association, the government finally gave a 45-day window to the school vans and rickshaws to get permits, leading the association to call off the strike. Ensuring the safety of children in the school van, the number of students will also be checked in the school vans. Only 6 children will be allowed to sit in 4+1 capacity in school rickshaws, 12 in 8, 6+1 in big four-wheelers,  and 14 in vans. If there are more children than the decided capacity, a challan will be issued by the authorities. Currently, there are more than 15,000 school vehicles in Ahmedabad and more than 80,000 in the entire state. The association demanded enough time for the drivers to get permits for school vehicles and went on strike on June 18 which concluded on June 19. Also read: School van association to observe strike on June 18 against new permit norms",ahmedabad
"Two killed with swords in Ahmedabad’s Gomtipur, one suspect detained",https://english.gujaratsamachar.com/news/gujarat/two-killed-with-swords-in-ahmedabads-gomtipur-one-suspect-detained,2024-06-20,20,06,2024,"Ahmedabad woke up to the news of a double murder  in the Gomtipur area of the city’s east. The incident took place around midnight on June 20 near the Hathikhana Garden. The victims are believed to be from Gomtipur Station area and Gomtipur 8 Maliya. The attackers reportedly used a sword to kill the two, while seriously injuring a woman. Reports suggest personal enmity to be the reason behind the attack. The deceased were identified as Mohammed Aamir and Sabrej Pathan. The third victim, a woman, was shifted to Civil Hospital Asarwa immediately and her condition is critical. Gomtipur police has registered a case against two accused named Sameer and Kamil. One of the accused has been detained, reports said. Also read: Valsad SOG nabs murder accused posing as Sadhu for a decade Dr Vaishali Joshi suicide case: PI BK Khachar appears before police",ahmedabad
AMC’s move to cut down 80 trees near Panjrapol circle for flyover stirs row,https://english.gujaratsamachar.com/news/gujarat/amcs-move-to-cut-down-80-trees-near-panjrapol-circle-for-flyover-stirs-row,2024-06-20,20,06,2024,"Panjrapole trees Even as the Amdavad Municipal Corporation (AMC) insists planting 30 lakh trees in the city this year to increase green cover, its move to cut down 80 trees at the Panjrapol junction is drawing substantial flak from the locals. Notably, this flattening is part of the flyover project, which, once completed, will run from IIM, Vastrapur, to Ambawadi. A week ago, residents stopped AMC’s garden department team from cutting down the trees on a nearby stretch, addressing a strong resentment among locals against the corporation. Locals oppose the construction of the bridge on the 28- to 30-metre-long Dr Vikram Sarabhai Marg. For the past year, residents have often approached the Municipal Commissioner and the ruling party officials regarding this flyover project. Earlier, residents of the Panjrapole-IIM area filed a complaint against AMC for planning to chop down over 100 age-old trees in the area on the night of June 9. Despite public dismay, the corporation ordered the flyover construction to commence on Mar 16 under the contract awarded to Ranjit Construction after the official nod. Also read: Locals up in arms against AMC over cutting trees for Panjrapole flyover Ahmedabad to get two new flyovers at Panjrapol and Panchvati junctions",ahmedabad
