Title,Article Link,Date,Day,Month,Year,Article,Location
RMC ex-engineer Mitra invited civic officials home to sign old documents,https://english.gujaratsamachar.com/news/gujarat/rmc-ex-engineer-mitra-met-with-officials-at-her-residence-to-sign-predated-documents,2024-08-07,7,08,2024,"Rajkot Municipal Corporation (RMC) engineer Alpana Mitra has been embroiled in controversy after she was found involved in official work at her residence post retirement. As per rules, no officer who is in service or out of it, can create a record with a previous date. Despite knowing this, city engineer Mitra, who retired on July 31, was set to sign predated bills and had called engineers to her residence to clear the bills. This was revealed in a preliminary investigation on August 6. Mitra had violated two rules – clearing bills after retirement and signing a predated bill. A deputy executive engineer who went to Mitra’s residence said that waterworks maintenance bills from May, June, and July were pending for approval. Sources suggest that Mitra had called officials to her residence to clear those bills. Moreover, the bills which were not approved by Mitra in May-July cannot be approved now. Kishor Dethariya, who took charge from Mitra, cannot approve past bills. Also read: RMC vigilance team raids ex-engineer’s house",rajkot
"After Alpana Mitra, nine RMC engineers under probe",https://english.gujaratsamachar.com/news/gujarat/after-alpana-mitra-nine-rmc-engineers-under-probe,2024-08-08,8,08,2024,"Nine engineers from the Rajkot Municipal Corporation (RMC) are under investigation for allegedly embezzling 37 files and 58 MB of data related to contractor payments which was discovered from the residence of retired City Engineer Alpana Mitra. Upon searching Mitra’s residence, authorities discovered numerous files, including record-keeping books used to make payments to contractors. If it's found that Mitra signed any of these documents, it could escalate the case into a criminal investigation. The Vigilance Department is investigating the matter and has recorded statements from all nine engineers involved. These engineers include Kapil Joshi, Divyesh Trivedi, V H Ummat, H M Khakhkhar, Ashwin Kanjariya, Rajesh Rathod, Hiren Singh Jadeja, Devraj Mori, and Ankit Talaviya. While some engineers claim that Mitra called them to her residence to sign documents, Mitra asserts that they came to her voluntarily and that she merely provided guidance. She has admitted that the signatures should have been obtained before July 31st but attributed the delay to a heavy workload. It has been revealed that Mitra, despite being retired, had no authority to sign these documents. The fact that the engineers took government records out of the office and to her residence is considered a serious violation of the rules. The Vigilance Department is meticulously examining all files and registers to determine if Mitra indeed signed any documents. Also read : RMC ex-engineer Mitra invited civic officials home to sign old documents",rajkot
Rajkot MP Ram Mokariya’s office in non-compliance of fire safety norms,https://english.gujaratsamachar.com/news/gujarat/rajkot-mp-ram-mokariyas-office-in-non-compliance-of-fire-safety-norms,2024-08-10,10,08,2024,"Rajkot MP Ram Mokariya The building of Rajkot Rajya Sabha MP Ram Mokariya has been issued a fire safety notice by the Municipal Fire Brigade. The building owned by Mokariya on Yagnik Road houses a courier office on the ground floor and another office above it. The notice mandates that fire safety measures must be implemented within seven days. Fire Brigade Station Officer Amit Dave said that wherever a fire occurs, the fire brigade checks fire safety. A small fire incident occurred in the above office in July. As the building is more than 9 metres high, as per the rules, a notice has been issued to this building including the courier for fire safety. “If necessary action is not taken within the notice period, it will be sealed, but the process of installing fire safety equipment has been started,” said Dave. Essentially, the notice informs a building owner that their building has fire safety issues due to its height and a previous fire incident. They have been given seven days to rectify the problems or the building will be sealed. Also read: Rajkot TRP Game Zone fire: 15 accused in lakh-page charge sheet Gujarat govt orders recruitment for 244 fire dept officials in six cities",rajkot
Gujarat ACB arrests Rajkot Fire Officer over bribe charges,https://english.gujaratsamachar.com/news/gujarat/gujarat-acb-arrests-rajkot-fire-officer-over-bribe-charges,2024-08-12,12,08,2024,"Anti-Corruption Bureau Gujarat Anti-Corruption Bureau (ACB) today arrested Anil Kumar Maru, the Chief Fire Officer in charge of the Rajkot Municipal Corporation, while accepting a bribe of ₹1.80 lakh. The officer had demanded a bribe in exchange for issuing a Fire No Objection Certificate (NOC) for a building in Rajkot. “Citizen working in the fire safety fitting business approached the ACB after being asked to pay an illegal bribe by the accused officer. Initially, Anil Kumar demanded ₹3 lakh for the NOC, of which the complainant had already paid ₹1.20 lakh. However, when the officer insisted on the remaining ₹1.80 lakh within four to five days, the complainant decided to report the matter to the Jamnagar ACB,” an ACB official said. He said that the operation was led by Police Inspector R N Virani of the Jamnagar ACB Police Station, under the supervision of  K H Gohil, In-charge Assistant Director of the ACB Rajkot Unit. “We set up a trap at the office of the Chief Fire Officer in Rajkot’s Central Zone and during the operation, Anil Kumar was caught red-handed while accepting the remaining bribe amount,” the ACB official said. He added that the entire sum of ₹1.80 lakh was recovered on the spot and the officer was arrested for abusing his position and engaging in corrupt practices. On May 25, a massive fire broke out at TRP Game Zone in Rajkot in which 27 people were killed, mostly children. The then Rajkot Chief Fire Officer, Ilesh Kher, was arrested for alleged negligence that led to the massive fire. Kher was succeeded by Anil Maru, who was also caught red-handed by the Gujarat ACB while accepting a bribe. Opposition Congress has already raised alarms, demanding stricter actions against such officers who compromise public safety for personal gain. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff)",rajkot
Two migrant children die after falling into well in Rajkot,https://english.gujaratsamachar.com/news/gujarat/two-migrant-children-die-after-falling-into-well-in-rajkot,2024-08-16,16,08,2024,"Two migrant children lost their lives after allegedly falling into a 60-foot deep well in Nana Mahika village in Rajkot. The victims, Hrithik Jadav, aged 4, and his cousin, Ashwin Jadav, aged 2, were the children of a migrant family working in the paddy fields of one Dhiru Virdia. The migrant family, hailing from Dewas district of Madhya Pradesh, came to Gondal taluka three months ago for work. According to sources, the children played near the well when they accidentally fell into it. “The tragic discovery was made when the children’s father, who had been harvesting crops nearby, noticed their shoes floating in the water while searching for them. Despite their efforts, only one child’s body was initially retrieved by his father using a makeshift device. In contrast, the Gondal Municipal Fire Brigade team recovered the second body shortly after,” sources said. “The bodies were subsequently taken to Gondal Government Hospital for post-mortem examination by an ambulance provided by Shivam Public Trust. The Gondal taluka police have initiated an investigation into the incident’s circumstances,” sources added. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff) Also read: Toddler who fell into borewell in Amreli loses battle with life after 17 hours",rajkot
Ex-RMC engineer Alpana Mitra likely to get clean chit,https://english.gujaratsamachar.com/news/gujarat/ex-rmc-engineer-alpana-mitra-likely-to-get-clean-chit,2024-08-17,17,08,2024,"The vigilance investigation into the controversial approval of large sums of money for waterworks and drainage maintenance in Rajkot is nearing completion. The probe, assigned by the Rajkot Municipal Commissioner Is based on allegations that files were taken to the residence of a retired city engineer. Although the final report is pending, early indications suggest that Alpana Mitra may be cleared of wrongdoing despite evidence of  criminal negligence. According to sources, 37 files and 58 registers have been seized, but no files signed by Mitra have been found to date. However, it was found that Mitra summoned engineers to her home to sign documents, and files were also seized from her bungalow. This act is a clear disciplinary and regulatory breach. It has emerged that Mitra should have obtained prior approval from the civic chief, which she did not. Meanwhile, nine engineers who took files to the retired city engineer’s home include Kapil Joshi, Divyesh Trivedi, V H Ummat, H M Khakhkhar, Ashwin Kanjariya, Rajesh Rathod, Hiren Singh Jadeja, Devraj Mori, and Ankit Talaviya.Their action of taking important office documents outside without approval constitutes a breach of discipline. Also read : RMC vigilance team raids ex-engineer’s house RMC ex-engineer Mitra invited civic officials home to sign old documents",rajkot
Suspended Rajkot TPO Mansukh Sagathia's family seeks anticipatory bail,https://english.gujaratsamachar.com/news/gujarat/suspended-rajkot-tpo-mansukh-sagathias-family-seeks-anticipatory-bail,2024-08-20,20,08,2024,"The family of suspended Rajkot Town Planning Officer (TPO) Mansukh Sagathia, who was arrested by Anti-Corruption Bureau (ACB) over disproportionate assets, has filed for anticipatory bail. Sagathiya’s son Keyur, wife Bhavna, and brother Dilip have filed for the bail petition. The hearing for the petition has been scheduled for Aug 21. The ACB filed a case against Sagathia over disproportionate assets amounting to ₹10.55 crores. Following this, gold, silver, and cash worth over ₹18 crores were found in his brother's office. The ACB had summoned Sagathia’s son, wife, and brother for statements, which has led them to file for anticipatory bail in a Rajkot court. Also read : Gujarat ACB arrests Rajkot Fire Officer over bribe charges",rajkot
Rajkot: Collision between two cars leads to four deaths,https://english.gujaratsamachar.com/news/gujarat/rajkot-collision-between-two-cars-leads-to-four-deaths,2024-08-20,20,08,2024,"A tragic accident took place between two cars on Rajkot’s Gondal National Highway this morning, resulting in the deaths of three individuals at the scene and one more succumbing to injuries during treatment. A police convoy and four ambulances reached the spot promptly after the accident and the injured were shifted to a nearby hospital for treatment. As per reports, the accident took place in the early hours when the driver of a Maruti Swift car travelling from Rajkot to Dhoraji lost control of the vehicle, causing it to hit the divider and collide with another car heading towards Gondal. The impact of the collision led to both vehicles overturning. Initial investigations revealed that the accident claimed the lives of four individuals, including two youths from Gondal and two from Dhoraji. The bodies of the deceased were taken to the Civil Hospital, Gondal, for post-mortem. The police have registered a case and further investigation is currently underway. Also read: 18 injuries every hour from road accidents in Gujarat Patient’s family attacks doctor at Ahmedabad’s LG hospital",rajkot
Rajkot police arrests Haryana man who learnt ATM theft via YouTube,https://english.gujaratsamachar.com/news/gujarat/rajkot-police-arrests-haryana-man-who-learnt-atm-theft-via-youtube,2024-08-21,21,08,2024,"Rajkot’s Bhaktinagar police have arrested one Anish Safi Mohammad Mav (31), a resident of Nuh, Haryana, for orchestrating various ATM frauds influenced by YouTube videos. Anish, a mechanical engineer-turned-thief, started manipulating ATMs by using a key to access the monitor, withdraw money, and then cause a transaction error by turning off the switch inside the monitor. Afterwards, he would call the bank’s helpline, falsely claiming that the money was deducted from his account but not dispensed by the ATM. This led the bank to reverse the transaction, allowing him to commit fraud by receiving the money twice. It has been revealed that he has carried out similar frauds with several banks in Haryana, Rajasthan, and Gujarat. Anish entered the Canara Bank ATM located in Shyam Complex near Nagarik Bank Chowk in Rajkot, withdrew ₹9,000, tampered with the ATM, caused the transaction to decline, and filed a complaint to retrieve the ₹9,000. However, his scheme was exposed, and the bank filed a complaint against him with the Bhaktinagar police. Based on this, Police Inspector (PI) Mayurdhwajsinh Sarvaiya and Police Sub-Inspector (PSI) M N Vasava started an investigation and arrested him. The police seized two ATM cards used in the crime, a total of 33 ATM cards from different banks, and two keys used to open the ATM monitor. They also confiscated his mobile phone and a total of ₹5,000 in cash. During questioning, the police learned that Anish previously worked at an automobile company in Sanand. After the company faced shutdown, he returned to Haryana, where he prepared for the Junior Clerk exam in the electrical department for about a year but failed. After his recurring failure, he met a friend who informed him about ATM fraud. He then learned how to commit fraud by watching videos on YouTube. He then started committing ATM fraud, beginning with Haryana and later expanding to Rajasthan and Gujarat. In Gujarat, he committed fraud twice in Nadiad, four to five times in Ahmedabad, six times in Jamnagar, seven to eight times in Rajkot, twice in Gandhidham of Kutch, and in other cities including Surendranagar. Over the past two years, he has committed numerous frauds with several banks, but this is the first time he has been caught. He rented different bank accounts, obtained their ATM cards, and used them to commit fraud. Since the amount was less than ₹10,000, in 60% of cases, the bank refunded the amount. He informed the police that in the cases he claimed,he successfully received the amount in 60% of cases. When the banks checked the CCTV cameras installed in the ATM and saw footage of him withdrawing the money, they did not refund the amount to his account, i.e., the amount was not reversed to his account. Also read: UP gang stole ₹2 cr from A’bad company owner‘s bank account",rajkot
Rajkot man confesses to murdering mentally ill mother on social media,https://english.gujaratsamachar.com/news/gujarat/rajkot-man-confesses-to-murdering-mentally-ill-mother-on-social-media,2024-08-30,30,08,2024,"Rajkot crime A 22-year-old man has been detained for murdering his mentally ill mother in Rajkot, after he allegedly confessed to the crime on social media. Prima facie, Jyoti Gosai—48-year-old single mother to Nilesh Gosai—appears to have been strangled with a blanket, police said. Officials launched an investigation into the incident after one of Nilesh’s friends called the police and alerted 108 emergency services. When emergency officials arrived at the Gosais’ home near Vir Bhagatsinh Garden in the city’s University Road area, they found Jyoti already dead. A primary investigation by the Gandhigram-2 police revealed that Nilesh killed his mother in a fit of rage amid one of their frequent altercations, allegedly brought on by Jyoti’s erratic behaviour, and verbal and physical abuse. After the murder, Nilesh posted a photo of himself and his mother on social media, with a disturbing status that read: “I killed my mom, lost my life, sorry mom, Om Shanti, miss you mom.” Complicated family history Nilesh reportedly told the police that his mother was awarded custody of him after his parents divorced when he was about 18 months old. However, he was later sent to live in a boys’ home in Kutch after Jyoti’s unstable mental health led to her being institutionalised. When he aged out of the system, he returned to live with his mother, who stopped taking her medication over the past month. Nilesh, a factory worker, told the police that his mother’s behaviour had become increasingly erratic and disruptive. He claimed she would physically assault him throughout the day and night, making it impossible for him to rest adequately. Nilesh also reported that his mother would often become violent, sometimes tearing her own clothes. He told police that he lost control and strangled her, during a particularly intense episode in the early hours of Aug 29. This incident underscores the critical importance of accessible and consistent mental health care as well as the need for support services for caregivers and family members of those with mental health challenges. Prioritising mental health awareness, reducing stigma, and ensuring continuous care are crucial steps in preventing such tragic situations. Also read: Three of family swept away in Rajkot’s Gondal, bodies recovered Professor kills mother, takes own life in Ahmedabad's Paldi Indian origin man shoots brother dead, injures mother, kills self in New York",rajkot
"Three of family swept away in Rajkot’s Gondal, bodies recovered",https://english.gujaratsamachar.com/news/gujarat/three-swept-away-in-rajkot-gondal-floods-rains-dead-bodies-recovered,2024-08-30,30,08,2024,"Gondal floods Three members of a family lost their lives after their car got stuck in the swollen Kolpari River in Rajkot’s Gondal taluka in the wee hours of August 28. The tragic event unfolded when the vehicle with the husband, wife, and their young son, was swept away while crossing a bridge over the swollen river. The body of the child was found today, 48 hours after the incident. Sources said, “The Radiya family, hailing from Babra taluka, was en route to visit relatives in Big Khilori village when the vehicle became trapped in the powerful current, leaving the family stranded and helpless. “Despite immediate efforts to locate them, the husband and wife, identified as Jayaraj Radiya (40) and Sonal Radiya (39), were found dead approximately 10 hours after the incident. Their bodies were recovered about 200 feet downstream from the bridge.” “Their seven-year-old son, Dharma Radiya, remained missing for two agonising days. His body was eventually discovered 48 hours later, having been carried downstream to Meta Khambhaliya village, several kms from the initial site of the mishap. The child’s remains were subsequently taken to Gondal Civil Hospital for post-mortem examination,” the sources added. The family had embarked on their journey early on August 28, intending to reach the home of their relative Raju Padmani in Big Khilori village. They were on their way to attend the final rites of a relative in Karia village in Junagadh district. However, the heavy rains that lashed the region for days resulted in flooding of rivers and streams. “On the afternoon of August 29, the couple’s three daughters performed the final rites of their parents,” sources added. As of today, Gujarat has received 111% of its average seasonal rainfall. Kutch zone recorded the highest rainfall at over 177%, followed by the Saurashtra zone with more than 124%, and the South Gujarat zone with over 111%. East-Central Gujarat received more than 105%, while North Gujarat still lags with 87% of the season’s average rainfall. Mundra taluka in Kutch recorded the highest with over 8 inches of rain, followed by Dwarka taluka in Devbhumi Dwarka with more than 7 inches, and Abdasa taluka in Kutch with over 6 inches of rainfall. Anjar taluka also saw over 3 inches of rainfall. Gandhidham, Bhuj, and Lakhpat talukas in Kutch also received 2 inches of rain each. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff)",rajkot
Comeback after controversy: It’s business as usual for officials after Rajkot fire tragedy,https://english.gujaratsamachar.com/news/gujarat/comeback-of-controversy-rajkot-officials-silently-getting-back-on-different-posts,2024-09-01,1,09,2024,"In a move that undermines the tragedy and the lost lives of Rajkot fire incident, after the former police commissioner of Rajkot getting a posting elsewhere, the former municipal commissioner has also found a spot for himself in the bureaucracy. Anand Patel of IAS 2010 batch, the former municipal commissioner of Rajkot who was transferred and awaiting a posting after TRP Gamezone fire in Rajkot that took 27 lives, has been appointed in Gujarat Secretariat. Patel has been appointed as an Additional Secretary in the budget branch of the Finance Department. Bhavya Verma, who was handling the post on an additional charge, had been relieved from it. With this, Patel has found himself posted in the Secretariat after 97 days of the Rajkot tragedy. With both former police commissioner and municipal commissioner getting back to office, it seems that the comeback of the controversial officials has officially begun. Rajkot gamezone fire On May 25, a massive fire broke out at the TRP Game Zone in Rajkot’s Nana Mava area today, reportedly killing 27 people, including children. Following the tragedy, Raju Bhargav, Commissioner of Police, Rajkot City; Vidhi Choudhary, Additional Commissioner of Police for Administration, Traffic and Crime, Rajkot City; Sudhir Desai, Deputy Commissioner of Police, Zone-2, Rajkot City, and Anand Patel, the Municipal Commissioner at that time, were transferred and kept on waitlist for posting. Also read: Gujarat ACB arrests Rajkot Fire Officer over bribe charges Rajkot fire tragedy: Fact-finding committee presents report in Gujarat High Court",rajkot
Chinese garlic in Gondal market yard triggers protests in Saurashtra,https://english.gujaratsamachar.com/news/gujarat/chinese-garlic-in-gondal-market-yard-triggers-protests-in-saurashtra,2024-09-10,10,09,2024,"Chinese garlic Despite a decade-long ban on importing Chinese garlic into India, a massive influx of Chinese garlic—four to five times the usual amount—has triggered outrage among traders and farmers in Saurashtra. The Rajkot Yard Traders Association suspects that the garlic found in Gondal may have arrived in large containers directly from China. They have demanded a thorough government investigation into the matter and called for an immediate halt to such imports. In protest, traders in Rajkot and other markets across Saurashtra have announced a halt to garlic auctions for the day. There are also reports of Chinese garlic being found in a warehouse in Upleta, raising concerns that large quantities of garlic from China may have entered India illegally via another country, bypassing the ban. According to the Rajkot Market Yard Commission Agent Association, “Chinese garlic is larger, but its taste and quality are inferior. This is why Indian garlic remains in high demand worldwide. There is a suspicion that this Chinese garlic may have been dumped in India via Afghanistan. To raise awareness and prompt government action, traders across Saurashtra will stop garlic auctions today and protest in markets where Indian garlic is grown.” Last year in September, garlic prices in the yard ranged between ₹1,400 and ₹2,200 per mann (a local unit of measurement, roughly equalling 40 kg). By August 9 this year, prices had risen from ₹2,500 to ₹3,400 per mann, and the market saw a further increase from August 10 onward. On August 22, prices peaked at ₹5,500, though today the rates have stabilised between ₹3,500 and ₹5,100—still nearly 2.5 times higher than the previous year. Gujarat produces over 2 lakh tonnes of garlic annually, and farmers in Saurashtra have been receiving good prices for their crops this year. However, with the large-scale dumping of Chinese garlic feared, there is concern that the market could collapse. Amidst these fears, serious questions have been raised regarding how 750 kgs of Chinese garlic entered the Gondal Yard, especially since the yard’s chairman is a leader from the ruling BJP. Also read: Gujarat announces ₹350 crore relief package for farmers affected by July rains Gujarat’s agri department launches special intensive verification campaign",rajkot
Ex-Gujarat minister urges PM Modi to ‘save Saurashtra’ with Kalpasar Project,https://english.gujaratsamachar.com/news/gujarat/ex-gujarat-minister-urges-pm-narendra-modi-to-save-saurashtra-with-kalpasar-project,2024-09-11,11,09,2024,"PM Narendra Modi, Bavaku Undhad Former BJP minister Bavaku Undhad has written to Prime Minister Narendra Modi, seeking the inclusion of Amreli district in the Kalpasar Project. He emphasised that while some districts and talukas of the Saurashtra region have benefited from Narmada-based irrigation schemes, areas such as Amreli, Bhavnagar, Junagadh, Gir Somnath, Porbandar, Devbhumi Dwarka, Jamnagar, Rajkot, Surendranagar, and Botad have been left out. In the letter to the PM, Undhad states that farmers in these regions rely heavily on irrigation water from borewells and wells, making the Kalpasar Project essential for boosting agricultural activities. He highlighted that the project’s feasibility and pre-feasibility reports, along with 44 other necessary reports, were completed by 2022, yet the implementation has been delayed. This delay, Undhad argued, is hindering the region’s growth. The Kalpasar Project, once implemented, would significantly benefit the agricultural landscape of Amreli, Bhavnagar, Gir Somnath, and Rajkot districts. Undhad pointed out that Amreli, being a primarily agrarian district, has witnessed large-scale migration. The successful execution of the project would reverse this trend and ensure that both Amreli and the broader Saurashtra region thrive agriculturally and economically. He further stated that it would also shorten travel routes between southern and central Gujarat, curbing the ongoing migration from Saurashtra. This migration, he noted, includes educated individuals and professionals moving to cities like Ahmedabad, Mumbai, Surat, Bengaluru, and Hyderabad, as well as abroad,  to Canada and the US. Farmers, artisans, and labourers have also been migrating in large numbers due to lack of opportunities in the region. “The Kalpasar Project is the only way to save Saurashtra,” Undhad declared, stressing the need for immediate implementation. He also emphasised the broader benefits, such as reducing travel time and costs for the state and preserving environmental resources like diesel, petrol, and gas. Undhad called on the central government to declare the project as a national initiative, with an 80:20 funding ratio, where 80% of the project cost would be covered by the central government and 20% by the state government. Finally, the former minister cited a survey predicting a potential 15% decline in agricultural productivity due to pollution. He stressed that the project is crucial for safeguarding the region’s future generations and should be prioritised over other development initiatives, especially given India’s reliance on imports for certain food products like pulses and oil.",rajkot
Fake Mumbai crime branch officials dupe retired Rajkot officer of ₹1.03 crore,https://english.gujaratsamachar.com/news/gujarat/retired-officer-duped-of-1-03-crore-in-rajkot-by-fake-crime-branch-officials,2024-09-11,11,09,2024,"A case of cyber fraud has come to light in Rajkot, where a retired BPCL officer, Ashwin Talatiya, was duped of ₹1.03 crore by scammers posing as Mumbai Crime Branch officials. The incident, which occurred in July, had prompted the Cyber Crime Police to register a  case and launch an investigation. On July 9, 2024, Talatiya received a WhatsApp call from someone claiming to be Inspector Ajay Patil from the Mumbai Crime Branch. The caller informed Talatiya that an FIR had been filed against him for involvement in a money laundering case and that they had arrested a person named Naresh Goyal, who had links to his case. The scammers also introduced another person who claimed to be a senior officer named Vinay Kumar Chaube. This individual further intimidated Talatiya by stating that an arrest warrant had been issued against him and that he would be arrested by CBI staff within two hours. The caller instructed Talatiya to speak with another person named Akash Kulhari, who would provide further instructions. Kulhari who claimed to be a CBI official presented him with fake notices purportedly from the Supreme Court and the Reserve Bank of India (RBI) to intimidate him.The scammers exploited Talatiya’s trust by using official-looking materials and impersonating as Mumbai Crime Branch officials Kulhari also convinced him to download the Skype application and attend a fake Supreme Court hearing. Subsequently, Kulhari persuaded him to transfer substantial sums of money to different accounts totalling  to ₹1,03,67,000 claiming it was necessary to prevent his arrest. After realising that he had been scammed, Talatiya filed a complaint with the Cyber Crime Police on July 26, he registered a case against the individuals involved. Based on his complaint, PI B B Jadeja of the Cyber Crime Police has filed a case under IT and Indian Penal Code sections against the individuals . The police are now investigating the matter and attempting to identify and apprehend the perpetrators. Also read : Serial scamster posing as MLA apprehended in Ahmedabad",rajkot
Rajkot EOW issues lookout notices for Swaminarayan Swamis in new ₹3.04 cr fraud case,https://english.gujaratsamachar.com/news/gujarat/rajkot-eow-issues-lookout-notices-for-swaminarayan-swamis-in-new-3-04-cr-fraud-case,2024-09-12,12,09,2024,"Swaminarayan Swamis lookout New details in the case of fraud amounting to ₹3.04 crore involving the purchase of land for building a cowshed and a grand temple in Limb village of Aravalli’s Bayad taluka have now emerged, as the Economic Offences Wing (EOW) in Rajkot has issued lookout notices against the four accused Swamis of the Swaminarayan sect. The EOW has undertaken this step in light of the potential threat of the Swamis fleeing the country. According to EOW sources, the lookout notices were issued on September 4. However, authorities are still uncertain whether the accused Swamis are in India or have already left the country. In connection with the case, the EOW has already arrested three individuals: Lalji Dhola, a teacher from Surat, Bhupendra Patel from Pimplaj village in Gandhinagar, and Vijaysinh Chauhan from Limb village itself. The trio is currently under police remand, as the authorities investigate the amount of money they received from the fraudulent transaction. Further investigations have revealed that out of the four Swamis named in the Rajkot case, three have been involved in multiple fraud cases across Gujarat. Madhavpriya, also known as MP Swami, has cases registered against him, including a ₹75.50 lakh fraud in Viramgam town and a complaint in Surat’s Uttran police station related to interest-based dealings. Similarly, Jaykrishna, known as JK Swami, faces two complaints in Surat, one for a ₹1.34 crore fraud in Varachha and another ₹1.34 crore fraud case lodged with the Surat Crime Branch. Another accused, Devprakash Swami, alias Darshanpriya Swami, has been named in a fraud case worth ₹3.22 crore in Anand. The EOW continues its probe into recovering the defrauded amounts and tracking the whereabouts of the Swamis involved.",rajkot
Gujarat HC takes  RMC commissioner to task over TRP Game Zone fire incident,https://english.gujaratsamachar.com/news/gujarat/gujarat-hc-takes-rmc-commissioner-to-task-over-trp-game-zone-fire-incident,2024-09-14,14,09,2024,"Gujarat High Court has taken a stern stance against the Rajkot Municipal Corporation (RMC) and its municipal commissioner for failing to address fire safety concerns at the TRP Game Zone, which led to a devastating fire on May 25 that claimed 28 lives. In a recent hearing, Chief Justice Sunita Agrawal and Justice Pranav Trivedi criticised the 1,800-page affidavit submitted by the municipal commissioner, deeming it a useless attempt to justify failures rather than admit mistakes. The court dismissed the affidavit, stating that the municipal commissioner should have acknowledged his fault and apologised for the incident. The court emphasised that the civic chief cannot evade responsibility by shifting blame to subordinate officials. The accountability does lie with the municipal commissioner. The report from the fact-finding committee, which had relieved the municipal commissioner of responsibility, was not accepted by the court. The High Court issued a notice to the municipal commissioner, demanding an explanation for the steps taken following the court’s previous orders and measures to compensate the families affected by the fire. The next hearing in the case is scheduled for September 27. Also read : TRP Game Zone fire: Gujarat govt brings new planning regulations to ensure public safety",rajkot
RMC notice for demolition of suspended TPO Mansukh Sagathiya’s illegal property,https://english.gujaratsamachar.com/news/gujarat/rmc-issues-notice-to-illegal-property-of-suspended-tpo-mansukh-sagathiya,2024-09-15,15,09,2024,"A notice has been issued by the Rajkot Municipal Corporation (RMC) to demolish the illegal construction of a controversial bungalow owned by the suspended Town Planning Officer (TPO) Mansukh Sagathia, who is currently in jail facing charges of human-caused fires, falsifying government records, and possessing ₹27 crore in unaccounted cash and properties. The notice was issued under Section 260(1) of the Gujarat Provincial Municipal Corporations Act, 1949 (GPMC Act) for demolishing an 18 sqm illegal construction in the bungalow, which was built in violation of building plans. The bungalow, which is officially registered under the name of Bhavana Sadiya on municipal records, is located in Anamika Society-6 on University Road. City Engineer Kuntesh Mehta of the West Zone stated that if the illegal construction is not demolished voluntarily, it will be taken down under police supervision. As the construction is new, it cannot be regularised under the Impact Fee Act. Notably, when Sagathiya was arrested, there were complaints from residents about his illegal construction at this site, but the municipal corporation had not taken action at that time. City Engineer Mehta was previously an Assistant to Sagathiya when he was assistant TPO. Sagathiya, who was appointed as TPO by the ruling BJP, served in this important position for ten years. After the Rajkot TRP Game Zone tragedy, the Anti-Corruption Bureau (ACB) booked Sagathiya over the illegal construction of the Rajkot TRP Game Zone. Also read: Suspended Rajkot TPO Mansukh Sagathiya admits to taking bribe from game zone operators K D Sagathiya, brother of suspended Rajkot TPO Mansukh Sagathiya, transferred",rajkot
Controversial contract awarded to Ranjit Buildcon in Rajkot under former CM Rupani’s tenure,https://english.gujaratsamachar.com/news/gujarat/controversial-contract-awards-to-ranjit-buildcon-in-rajkot-under-former-cm-rupanis-tenure,2024-09-15,15,09,2024,"Yet another incident of a contentious contract awarded to contractor Ranjit Buildcon in January 2021 has come to light when Vijay Rupani was the chief minister of Gujarat. The then municipal commissioner of Rajkot, Udit Agarwal, had awarded a contract to Ranjit Buildcon for the construction of four bridges from the state’s Bridge Grant. Four over-bridges were to be constructed in the Kalawad Road area, with an estimated cost of ₹172.65 crore. However, the work was expedited under questionable circumstances, with an additional ₹79 crore approved, resulting in a total expenditure of ₹251 crore. At that time, the elected term of the Rajkot Municipal Corporation had ended, and a bureaucratic administration had been appointed. During such administrative periods, only urgent routine works should be undertaken, and the bridge construction in Rajkot was not an emergency. The agency had requested an additional ₹79 crore and negotiations and re-tendering should have been conducted to save the public’s money. However, suspicion of corruption arose when the commissioner, in haste, awarded the contract to a single agency, Ranjit Buildcon, before the elections were announced. This resulted in delays in the bridge works, causing severe traffic issues for the public. Ranjit Buildcon was previously awarded two contracts by the corporation. (1) ESR (Elevated Service Reservoir) and GSR (Ground Service Reservoir) Water Works at Rajyadharam for ₹29.73 crore on March 8, 2019. (2) ESR work at GETCO Chowkdi for ₹45.50 crore on February 29, 2020. These projects were to be completed by December 21, 2021. However, Ranjit Buildcon took approximately two years longer to complete these projects, finishing them on July 27, 2023, and March 7, 2024, respectively. As a result, despite the higher cost, people had to endure inadequate filtration and an overloaded filter plant for water distribution. Notably, after these contracts were awarded, Vijay Rupani resigned in September 2021, and the commissioner was subsequently transferred. However, no thorough investigation has been conducted into these multi-crore projects, no action has been taken against anyone, and no significant penalties have been imposed. Also read: Anjar police file complaint against controversial contractor Ranjit Buildcon Ranjit Buildcon remains Gujarat govt’s ‘favourite’ contractor despite controversies",rajkot
