Title,Article Link,Date,Day,Month,Year,Article,Location
Ahmedabad trustee held for illegally transferring property on name of Muslim trust,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-trustee-held-for-illegally-transferring-property-on-name-of-muslim-trust,2024-10-08,8,10,2024,"The Ahmedabad crime branch arrested Mohammad Irfan Mohammad Memon and presented him in court, demanding 14 days remand for illegally buying property in the name of trust. Additional government lawyer Y K Vyas told the court that the Jamia Darul Quran Trust of Surat had appointed Memon and four other members as trustees in Ahmedabad. This trust was made to provide medical and educational services to the people of Ahmedabad. Memon purchased a total of eight properties in Makarba and registered them in the name of other members of the committee and himself. Memon registered the Ahmedabad Jamia Darul Quran Trust with the Deputy Charity Commissioner without the permission of any trustee of the Surat branch. The new trust did not have any moveable or immovable property to its name. Keeping other trustees in the dark, properties worth crores were transferred to another trust. The fake documents submitted to the Deputy Charity Commissioner’s office are yet to be seized. Police will investigate the documents submitted by the accused in the Register of Public Trust (PTR). A probe is to be launched that you aided the fake documents. The resolution book of the Jamia Darul Quran Trust, Surat, is to be seized from the accused.  The court ordered a seven-day remand of the accused. Also read: Gujarat removes over 600 religious places on roads in two months",ahmedabad
Three-year-old girl dies after falling into pit dug for sewer by AMC,https://english.gujaratsamachar.com/news/gujarat/three-year-old-girl-dies-after-falling-into-pit-dug-for-sewer-by-amc,2024-10-08,8,10,2024,"A three-year-old girl died of suffocation after falling into a 10-feet deep pit near her house, excavated for a sewer line in Ahmedabad’s Vatva. The family of the girl has alleged that the contractor and corrupt officials of Amdavad Municipal Corporation (AMC) are responsible for the mishap. The family also alleged that the police were not cooperative, and their complaint was not registered. Despite several calls to fill up the pit once the work was completed, both AMC and the contractor failed to do so, the family said. Subsequently, while playing, the baby girl fell into the pit and lost her life. The family claimed that when they approached the police, the PI did not file their complaint, and they were verbally abused at the police station. Also read: Gujarat HC seeks AMC reply over Panjrapol flyover digging",ahmedabad
Missing man of 2020 turns out to be thief who died after injecting sedative on self,https://english.gujaratsamachar.com/news/gujarat/thief-checks-sedative-on-self-dies-before-robbery-in-ahmedabad,2024-10-08,8,10,2024,"A mystery has been solved after four years. A thief who was about to rob an old man died after self-administering an injection meant for the victim. Ahmedabad Crime Branch Police Inspector J H Sindhav received information about a missing person from Shahibaug. It was found that Nilesh Parmar, who had gone missing in March 2020, was the same person who had died after he had injected a sedative meant for another person in his hand. The police formed a team and started investigating the case. When police interrogated one Pravin Dubey, it was revealed that Dubey, along with Bharti Jain had dumped Parmar’s body on S P Ring Road. It all started when Jain ran out of funds after suffering a loss of ₹24 lakh in a marketing company in 2018. She decided to rob the father-in-law of one of her acquaintances residing in Paldi. Dubey, Parmar, and another person named Yogesh were called to assist in the robbery. Dubey was told to bring a sedative from a hospital to put the victim to sleep before the robbery. He called Parmar and Yogesh to administer the injection to the old man. Parmar tried to test it on himself before administering it to the old man. He then fell unconscious and died. Panicked Dubey and Jain, along with Yogesh, dumped Parmar’s body off the S P Ring Road. Also read: Gujarat builder allegedly kills son-in-law suspecting foul play in daughter’s death Robbery of ₹1.5 crore sparks statewide manhunt in Gujarat",ahmedabad
"Ahmedabad man accuses son of assault, harassment",https://english.gujaratsamachar.com/news/gujarat/ahmedabad-man-accuses-son-assault-harassment-case,2024-10-09,9,10,2024,"Son assaults father case in Ahmedabad An Ahmedabad resident has filed a police complaint against his 24-year-old son for alleged physical assault and harassment. Harishankar Paramatmaprasad lodged the complaint at Ranip Police Station, accusing his unemployed son Vikas of repeated verbal and physical abuse against him and his wife, Aarti. Harishkumar told the police that his unemployed son has been regularly demanding money from them. On October 5, Vikas allegedly assaulted his parents when they refused to give him money. He forced them out of their home despite a neighbour’s intervention. Two days later, on October 7, Harishankar returned from work at about 3.30 pm to find Vikas arguing with Aarti. The son then reportedly attacked both his parents with a stick when Harishankar intervened. Harishankar, accompanied by an acquaintance, filed the official complaint out of fear for his family’s safety. He expressed deep concern about their well-being, citing Vikas’s unpredictable and violent behaviour. Authorities are taking the matter seriously, recognizing the need to address such family disputes promptly to ensure the safety of vulnerable family members. “We have registered the complaint and initiated an investigation,” said KY Vyas, inspector at Ranip Police Station. “We have already sent a team to investigate the matter and soon the accused will be taken into custody.”",ahmedabad
"Youth dreams of working in New Zealand, loses ₹22 lakh to fraudsters in Ahmedabad",https://english.gujaratsamachar.com/news/nri-news/work-in-new-zealand-ahmedabad-rupees-22-lakh,2024-10-09,9,10,2024,"New Zealand work permit scam Two directors of a firm based in Ahmedabad’s New CG Road in Chandkheda area allegedly scammed a young man of lakhs of rupees by promising him work permit in New Zealand. Several people have been duped by the firm, as per the investigation. The Chandkheda police have registered a case. The fraudsters, who operated under the guise of a legitimate firm, created fake documents from a supposed New Zealand-based company to convince their victim that his visa application is in progress. For this, they took large sums of money. Hardik Patel, a resident of Kalol’s Umiya Residency, was actively searching for a New Zealand work permit online. When he spotted an advertisement on social media that assured work permits and visas for New Zealand, Hardik contacted the office of ‘Your Dream Overseas’  at North Plaza on New CG Road in Chandkheda. There, he met a woman named Hema, and finalised a deal with her of ₹22 lakh for the work permit. As a token amount, he also paid 10% of the total sum. Thereafter, a duo named Jay Modi and Kush Patel, who claimed to be the firm’s operators, took the required documents from Hardik, and promised that the process would be completed within five months. They even sent fake company documents through WhatsApp to Hardik to convince him. However, after a while, the fraudsters stopped responding to several attempts made to contact them, and also shut their office. The investigation into this case revealed that many others were duped by the duo through a similar modus operandi. Commenting on the case, Chandkheda Police Inspector N G Solanki said, “We have registered a case against the two accused. The victim belongs to a middle-class family, and he had invested his hard-earned money hoping for a work visa.” Also read: One consultancy firm dupes another in Gujarat over UK work permit Father-son duo deceives rickshaw driver of ₹6 lakh over Canada work visa process",ahmedabad
"₹24,800 stolen from cashier’s desk at Ahmedabad’s Mansi Hospital",https://english.gujaratsamachar.com/news/gujarat/24-800-stolen-from-cashiers-desk-at-ahmedabads-mansi-hospital,2024-10-09,9,10,2024,"The cashier of Mansi Hospital in Ahmedabad’s Akhbarnagar has filed a complaint at the Vadaj police station over a theft of ₹24,800. As per the complaint filed by Rajesh Dave, the cashier, ₹15,800 from the ambulance account and ₹9,000 from his purse were stolen. Both the funds were kept in his desk drawer. Despite initial efforts by the hospital authorities to locate the missing money, they were unable to trace the funds, leading them to approach the police. The incident took place on the intervening night of August 8 and 9 after the cashier left the hospital at 9.30 pm. He came to know about it after a colleague called him the following morning to inform that his desk drawer was left open. On the afternoon of October 8, Dave filed complaint at Vadaj police station. Vadaj Police Inspector C G Joshi said, “The incident occurred two months ago, and we have now initiated an investigation to gather evidence. We have not made any arrests yet, but we are working to identify the culprit.” The Vadaj police have registered the case and are looking to apprehend the thief. Also read: Vadodara Jain temple robbed of ₹4.85 lakh, thieves take idols’ eyes, cash Two arrested for stealing sports bikes in Ahmedabad",ahmedabad
Centre appoints three new judges at Gujarat HC,https://english.gujaratsamachar.com/news/gujarat/centre-appoints-three-new-judges-at-gujarat-hc,2024-10-09,9,10,2024,"The Centre has officially approved the appointment of three more judges to the Gujarat High Court, following the Supreme Court Collegium’s recent recommendation. As per the official notification, Sanjiv Thaker, Deeprendra Ray (D N Ray), and Maulik Shelat as judges of the Gujarat High Court. With the appointment of these new judges, the total strength of the Gujarat High Court has reached 33 judges. On December 22, 2023, the Chief Justice of Gujarat High Court, Sunita Agarwal, along with two senior judges, recommended the appointment of three lawyers as High Court judges, which was then sent to the Supreme Court. In August 2024, the Supreme Court Collegium, comprising Chief Justice D Y Chandrachud, Justice Sanjiv Khanna, and Justice B R Gavai, held discussions regarding these names. The Collegium reviewed the materials and documents presented before them, as well as the conclusions drawn by the Ministry of Law & Justice in the file. Also read: Gujarat HC seeks AMC reply over Panjrapol flyover digging",ahmedabad
AMC to introduce pay and park facility in seven new areas,https://english.gujaratsamachar.com/news/gujarat/amc-to-introduce-pay-and-park-facility-in-seven-new-areas,2024-10-09,9,10,2024,"Amdavad Municipal Corporation (AMC) has announced the introduction of new Pay and Park facilities including the S G Highway and Jagatpur area.This initiative will see the establishment of parking zones in seven different locations within the North-West and South-West Zone of Ahmedabad. Jagatpur, where a Pay and Park facility will accommodate 503 two-wheelers and 579 four-wheelers, totaling 1,100 vehicles. Two years contract to be awarded to the contractor for the pay and park facility on AMC roads.The Ganesh Glory municipal party plot in the Jagatpur area has been allocated the highest upset value of ₹26.32 lakh among the seven spots identified for this initiative. Additionally, a Pay and Park facility will be established from Isckon Cross Roads to Chimanbhai Patel College Road in the South-West zone. This facility will be contracted for three years, with an annual upset value of ₹16.55 lakh. However, the Estate Department has yet to clarify the exact number of vehicles that can be accommodated in this area. AMC has asked the Estate department to get contractors for this facility and propose a contract for this pay and park facility. Also read : Property tax rules revamped by Ahmedabad municipal corporation",ahmedabad
Ahmedabad's octogenarian scammed of ₹19.10 lakh in cyber fraud,https://english.gujaratsamachar.com/news/gujarat/81-year-old-scammed-of-19-10-lakh-in-cyber-fraud-in-ahmedabad,2024-10-09,9,10,2024,"In yet another case of online fraud, 81-year-old Nandu Khamar, a resident of Odhav, Ahmedabad, was scammed of ₹19.10 lakh through a video call. The cybercrime unit has registered a complaint and is currently investigating the matter. Khamar, who holds two bank accounts, received a video call on WhatsApp from an individual claiming to be Constable Surendra Agarwal. The caller alleged that Khamar’s bank accounts had been opened using his Aadhaar card number, with ₹2 crore deposited into it. The caller further claimed that a person named Ravishankar, the main accused in this case had mentioned his name in the fraud. During the call, another individual, identifying himself as Senior Sub-Inspector Vikrant Shukla, informed Khamar that a warrant had been issued for his arrest. Taking advantage of Khamar’s fear, Shukla advised him to speak with Prosecutor Niraj Kumar to resolve the issue. Prosecutor Niraj Kumar, who was also part of the scam, called and instructed Khamar to keep the video call active and transfer money to a specified bank account to avoid arrest. Trusting the caller, Khamar transferred ₹19.10 lakh. The fake prosecutor assured Khamar that the money would be returned after a thorough investigation in 24 hours. Realising he had been duped, Khamar promptly filed a complaint with the cybercrime unit. Also read : 4 Swaminarayan Vadtal monks accused of ₹1.76 cr fraud over building of temple, cow shelter",ahmedabad
"Gujarat High Court directs court officials, staff to mandatory wear helmets",https://english.gujaratsamachar.com/news/gujarat/gujarat-high-court-directs-court-officials-staff-to-mandatory-wear-helmets,2024-10-10,10,10,2024,"The Gujarat High Court has issued a circular mandating all staff members and court officials of the HC, whether they are drivers or pillion riders of two-wheelers. The circular strongly urges wearing protective helmets in compliance with the safety norms as per the Motor Vehicles Act. A bench of Chief Justice Sunita Aggarwal and Justice Pranab Trivedi issued the order in pursuance of the observations made by the HC during the hearing of a public interest writ petition challenging the proposed project of Panjarapol Flyover Bridge and the increasing traffic problem and accidents in the city. Notably, the court had ordered the government and authorities to strictly follow the helmet law. Taking into consideration the above observations of the bench, an important directive has been issued by Chief Justice Sunita Agarwal for the safety of the staff members of the High Court, who are driving two-wheelers, to read with the provision of Section-129 of the Motor Vehicle Act-1988 and Rule-193 of the Motor Vehicle Act-1989. According to this, every officer-employee as well as staff members who operate two-wheelers or pillion must wear helmets compulsorily. It has also been clearly stated in the circular that no officer-employee or staff member will be allowed to enter the premises of the HC without wearing the uniform. Also read: Gujarat High Court considering stern steps against helmet-rule violators",ahmedabad
Elderly man in Ahmedabad rides decorated scooter in Navratri for late wife,https://english.gujaratsamachar.com/news/gujarat/elderly-man-in-ahmedabad-rides-decorated-scooter-in-navratri-for-late-wife,2024-10-10,10,10,2024,"While the city lights blur your vision with glitters and lights of upscale Navratri celebrations at night, a 60-year-old man smiles his way through the festivity on an old, battered but decorated scooter with an empty sidecar. “This decorated sidecar was a space once filled with the presence of my wife Jaya,” says Hasmukh Darji aka Hasmukh Kaka as his creased face beams a smile. “My wife died in 2020 and loved roaming around the city with me in this scooter. After her death, every Navratri, I roam from west to east Ahmedabad,  listening to garba, imagining her right beside me in this sidecar,” he adds, pointing at the empty seat beside him. The empty seat, however, is not sombre, by any means. Being a tailor and designer by profession, he has transformed his battered scooter into a Navratri attraction which is a sight to behold. The scooter adorned with shimmering red fabric, embroidered with mirrors weaves through traffic. An intricately embroidered umbrella with vibrant LED lights around it sways in the Navratri air. The rhythmic beats of garba songs in praise of Ambe Maa hum softly from his Bluetooth speaker. “When I see people waving at me, smiling, and I offer kids a ride in the sidecar, my heart fills with happiness,” says Hasmukh Kaka. He travels around 60-70 km every night during Navratri. On Sundays, the routes change, but the joy of exploring new roads remains unchanged. “True Navratri,” he says, “is sheri garba and not the ones with all the pomp and show at party plots. The sheri garba of our Pakhali Ni Pol, Raipur Darwaza, is unmatched!” Talking to Gujarat Samachar Digital, he also mentioned his concerns over women’s safety and the incidents of assaults, brawls, and accidents happening in the city during Navratri.",ahmedabad
AMC to pay ₹33 crore more for road works,https://english.gujaratsamachar.com/news/gujarat/amc-to-pay-33-crore-more-for-road-works,2024-10-10,10,10,2024,"In Ahmedabad, over ₹33 crore is to be paid to contractors for the construction of new roads. This year, more than 19,000 potholes on roads were repaired by the Amdavad Municipal Corporation (AMC) during the monsoon. The standing committee has approved the proposal to pay this amount to four contractors for regrading and construction of new roads across different wards in the city. Contractors will receive a price increase ranging from 24.50% to 31.50%. According to the proposals submitted for work in the northern and western zones, an estimated ₹105.2 crore has been allocated for road works. The proposals include regrading and resurfacing roads, as well as patchwork on existing roads in various wards of the northern and western zones, as well as in the eastern zone. The standing committee is reviewing these proposals for approval. Opposition leaders have raised questions about the proposals presented to the standing committee, which estimate the total cost of road works at ₹105.2 crore. In addition to this amount, an extra ₹32.89 crore plus GST will be paid, benefiting the contractors if the proposals submitted by the engineering department are approved. Also read : AMC to introduce pay and park facility in seven new areas AMC demolished 200-yr-old historic wall to favour builder, alleges Congress",ahmedabad
Former army man nabbed from Hyderabad for duping Ahmedabad businessman of ₹86 lakh in stock market fraud,https://english.gujaratsamachar.com/news/gujarat/businessman-duped-of-rs-86-lakh-by-former-army-men,2024-10-10,10,10,2024,"Ahmedabad cybercrime cell nabbed a former army personnel,  Swami Ayyappa Naravula Apparao, from Hyderabad for duping a city businessman of ₹86 lakh over a WhatsApp call. The ex-army man called the businessman on WhatsApp and informed him that he had an insider tip for the stock market. Trusting the tip, the businessman invested ₹86 lakh in the share market. After that, the accused converted the amount into US dollars and transferred it to Cambodia. Realising the scam, the businessman filed a complaint against the accused in the Ahmedabad Cyber crime and an investigation was started for the same. With the help of the money-transferring link, cybercrime cell was able to trace and identify the accused and nabbed  him from Hyderabad. Also read : Five who posed as CBI officials to dupe woman of ₹79 lakh arrested",ahmedabad
Two arrested for burglaries at two hospitals in Ahmedabad,https://english.gujaratsamachar.com/news/gujarat/two-arrested-for-burglaries-at-two-hospitals-in-ahmedabad,2024-10-10,10,10,2024,"Ahmedabad City Crime Branch cracked two burglary cases at two hospitals over the past two months. The authorities arrested two suspects involved in the crimes, which took place at hospitals in the Vadaj and Ramol police station areas. The suspects, Deepak alias Bhuvo Bachubhai Dantani (29), a rickshaw driver, and Rahul Rajeshbhai Dabhi (20), a freelancer, were apprehended by the crime branch. Both men are residents of Shahibaug, Ahmedabad. After their arrest, they were handed over to the respective police stations for further investigation. The first burglary took place two months ago at a hospital located within the Vadaj Police Station's jurisdiction at Mansi Hospital, while the second incident occurred five days ago at a hospital in the Ramol Police Station area at Asian Children’s hospital. Both burglaries happened at night, with the suspects stealing valuable items from the premises. Also read: ₹24,800 stolen from cashier’s desk at Ahmedabad’s Mansi Hospital",ahmedabad
Suspended AMC engineer booked over 171% disproportionate assets,https://english.gujaratsamachar.com/news/gujarat/suspended-amc-engineer-booked-in-disproportionate-assets-case,2024-10-11,11,10,2024,"The Anti-Corruption Bureau (ACB) has registered an offence against Manoj Solanki, the suspended deputy engineer of Amdavad Municipal Corporation (AMC) for alleged possession of 171% disproportionate assets on Thursday. Solanki was suspended due to alleged corruption in the construction of the Hatkeshwar flyover connecting Khokhra to the CTM Char Rasta intersection. The ACB has initiated an investigation into his income, investments, expenses, and bank accounts during the period from April 1, 2010, to November 30, 2019. During the investigation, it was found that the accused officer, during his tenure, acquired disproportionate assets worth ₹2.99 crore, exceeding his legitimate income of ₹1.74 crore. It is revealed that Solanki misused his position to obtain money illegally and invested it into immovable and movable properties in his and his dependents’ names. An FIR has been registered against the accused officer under various sections of the ACB. The investigation has been entrusted to Assistant Director A K Parmar. Also read: Two GST officers caught accepting ₹1.25 lakh bribe in Ahmedabad CGST inspector caught red-handed taking bribe in Ahmedabad",ahmedabad
"Clash at Ahmedabad’s Mandli Garba, security opens fire to curb chaos",https://english.gujaratsamachar.com/news/gujarat/clash-at-ahmedabads-mandli-garba-security-opens-fire-to-curb-chaos,2024-10-11,11,10,2024,"Ahmedabad’s famous Mandli garba is once again in the news after an unforeseen incident took place on the seventh day of Navratri at the ‘Mandli’ garba event on Thursday. At the upscale garba event in the Ognaj area, two groups of people engaged in a brawl in the wee hours of Thursday morning. Harshdeepsinh Rana, operator of a security agency, was informed of a brawl between two groups of 14-15 people at the venue on the morning of Thursday. Despite 6-7 security guards trying to separate the crowd, the people from the group started attacking with bamboo sticks installed at the event decoration. When Rana rushed to the spot the groups started attacking him as well. Finally, for self-defence, Rana fired a round from his licenced revolver. Amid heightened security during Navratri in Ahmedabad, incidents of brawls are still frequently reported. According to reports, the garba at Mandli continued even after Sola police came at 5 am to stop the garba. The security had to fire. The officials are maintaining a silence about the reason for such a fight. The police have received preliminary information that the fight might have started after two men's hands accidentally collided while playing garba, causing their mobile phones to fall. Ahmedabad’s same-old Garba The Mandli Garba started at the CEPT University. It was initiated by a group of friends. Mandli is an event that hosts sheri-style Garba, without loudspeakers or singers and plays on traditional dhol-sharnai. In 2019, crowds of youngsters came to the Mandli Garba at CEPT and created havoc by vandalising the venue.",ahmedabad
Gujarat HC notice to IIMA over cancellation of student’s admission,https://english.gujaratsamachar.com/news/gujarat/gujarat-hc-notice-to-iima-over-cancellation-of-students-admission,2024-10-11,11,10,2024,"Gujarat High Court issued a notice to the Indian Institute of Management Ahmedabad (IIMA) after a student submitted a plea challenging the cancellation of his admission to its two-year post-graduate programme on technical grounds. His admission was cancelled despite completing 3/4th part of the course at IIMA. Justice Aniruddha Mayee issued the notice to IIMA, scheduling the next hearing on October 21. R Shri Vignesh’s plea mentioned that he had been admitted to the five-year integrated B Tech and M Tech course at IIM Madras in 2016. Petitioner’s project advisor, who was assisting him with a final-year project, passed away during the Covid-19 pandemic. This led to a delay in the evaluation and grading of their project. After completing his studies in June 2021, he cracked the Common Admission Test (CAT) securing 98.66 percentile. As his score was eligible for IIMA, he was admitted to the business school in May 2022. When the petitioner failed to submit degree certificates on the last date – December 31, 2022, he had already completed his two trimesters. The high court also questioned the petitioner that if the admission was cancelled in July 2023, why did he not file the petition at that time. The HC also emphasised that the petitioner had not joined any classes since then. Also read: IIM Ahmedabad student dies by suicide at campus hostel IIM-A among top 100 MBA institutes in the world, among four from India",ahmedabad
Ahmedabad spends ₹4 crore on wood cremation in 3 years,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-spends-4-crore-on-wood-cremation-in-3-years,2024-10-11,11,10,2024,"Ahmedabad is seeing an increase in using wood cremation method, spending around ₹4 crore in the last three years for opting traditional cremation. This comes as a response of change in sentiments of the families following the COVID-19 pandemic, with many preferring the traditional customs over modern CNG cremation. Out of the 24 crematoriums operated by the Amdavad Municipal Corporation (AMC), 23 offer wood cremation facilities in Ahmedabad. Notably, the corporation-run crematoriums charge ₹799 per cremation, whereas cremation through CNG is free. Wood cremation process requires approximately 180 kg wood for younger bodies, 240 kg for the adults, and can go up to 300 kg for heavier bodies. Despite advancements in cremation technology, the preference of the families for wood remains unchanged in the city. Also read : AMC official apologises to senior citizen over husband’s death certificate lapse No roads, no facilities: Pregnant woman dies during childbirth in Chhotaudepu r",ahmedabad
Street vending rules in Ahmedabad postponed till Diwali,https://english.gujaratsamachar.com/news/gujarat/street-vending-rules-postponed-in-ahmedabad-till-diwali,2024-10-11,11,10,2024,"The Town Vending Committee (TVC) has decided to postpone the decision for implementation of the Gujarat street vendor rules in Ahmedabad in the meeting held on Thursday. According to Town Vending Standing Committee Chairman Devang Dani, the proposal to implement these decisions has been postponed for 21 days. On the other hand, Gujarat High Court has issued orders to remove encroachments from the city roads. The Standing Committee was presented with a proposal regarding the implementation of the Street Vendors Act, 2014, and the Gujarat Street Vendors Rules, 2016, which were discussed in the Provisional Town Vending Committee meeting on September 25, 2024. The decision to delay the resolution is taken keeping in mind the street vendors’ business during the festivities ofDiwali. Proposal by TVC As per the reports, the TVC is planning to remove the street vendors from the heritage sites, educational institutions, and railway station. The committee is planning to categorise it in zones which are No Vending Zones (NVZ), restricted vending zones, and restriction-free vending zones. A radius of 200 m around government buildings, 50 m around educational institutes and railways stations are likely to be declared NVZ, the report suggested. Heritage sites, cantonment areas, and research centres will also fall under NVZ over security concerns. Also read : Fruit vendor abduction: FSL report of evidence against SP Ravindra Patel awaited Fruit vendor abduction: Guj HC demands report from police commissioner",ahmedabad
Two GST officers caught accepting ₹1.25 lakh bribe in Ahmedabad,https://english.gujaratsamachar.com/news/gujarat/two-gst-officers-caught-accepting-rs-125000-lakh-bribe-in-ahmedabad,2024-10-11,11,10,2024,"Image: IANS Gujarat Anti-Corruption Bureau (ACB) caught a Central GST officer red-handed accepting a bribe of ₹1.25 lakh on Thursday. The arrested official, Mohammad Sheikh, a superintendent at the CGST Audit department in Ahmedabad, was apprehended along with Inspector Kuldeep Kushwaha and a middleman, Bhumik Soni. The ACB’s action followed a complaint made to their toll-free number 1064. The officials demanded bribes concerning an alleged error found in the 2019-20 financial year accounts. The officials claimed a penalty was due and asked for a bribe to settle the matter. The ACB acted on the complaint and caught the officials while they were accepting the bribe. The operation highlights the Gujarat ACB’s ongoing efforts to tackle corruption, with numerous officials recently apprehended in similar cases. The Gujarat ACB has intensified its crackdown on such activities to curb corrupt practices in the state’s government departments. Meanwhile, Mahesh Langa, a journalist, was arrested by the Ahmedabad Crime Branch in connection with an alleged GST fraud case. An FIR was lodged under various sections of the Indian Penal Code (IPC), including 420 (cheating), 467 (forgery), 468 (forgery for cheating), 471 (using forged documents), 474 (possession of forged documents), and 120-B (criminal conspiracy). The case was initiated based on data mining inputs provided by Himanshu Joshi, a senior intelligence officer with the Directorate General of GST Intelligence (DGGI) in Ahmedabad. According to the authorities, the network of entities, including DA Enterprises, engaged in a large-scale conspiracy to evade GST duties. The FIR named 13 individuals and entities, including DA Enterprises, a firm allegedly owned by Langa’s brother, Manojkumar Rambhai Langa. Officials shared that a network of nearly 200 fraudulent firms is operating across the country in an organised manner, defrauding the government by availing and passing bogus input tax credits, thereby causing significant losses to the exchequer. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff) Also read: DGGI probe into input tax credit scam finds 13 more firms involved in tax evasion in Ahmedabad Firm owned by Talala BJP MLA’s son under investigation for input tax credit scam",ahmedabad
"Navratri rains: 50 Gujarat talukas hit, more showers expected in next 4 days",https://english.gujaratsamachar.com/news/gujarat/navratri-rains-50-gujarat-talukas-hit-more-showers-expected-in-next-4-days,2024-10-11,11,10,2024,"Image: IANS A sudden splash of rain has eclipsed the enthusiasm of garba revellers in Gujarat. A total of 50 talukas received light to moderate rainfall, with the highest rainfall of 2.5 inches recorded in Junagadh’s Kodinar on Thursday. As the nine days of festivities nears conclusion, a cyclonic circulation extending up to 5.8 km above mean sea level in Arabian Sea has led to sudden change of weather in the state. Heavy rainfall was witnessed in Ahwa village of the Dangs, Surat’s Umerpada, Bharuch’s Ankleshwar, Vadodara, Junagadh, and other regions of south Gujarat. According to the Indian Meteorological Department (IMD), heavy rainfall is predicted for the next four days. Heavy rainfall is very likely on Friday in Navsari, the Dangs, Valsad, Daman, and Dadra & Nagar Haveli. Meanwhile, light to moderate rainfall, accompanied by winds blowing at speeds of 30 to 40 km/h, may occur in Aravalli, Kheda, Ahmedabad, Anand, Panchmahal, Dahod, Mahisagar, Vadodara, Chhotaudepur, Narmada, Bharuch, Surat, Junagadh, Amreli, Bhavnagar, Gir Somnath, and Diu. Navratri scene Since Saturday marks the Navami (ninth day of Navratri) and VijayaDashami (Dussehra) festivals together, most of the garba celebrations will conclude on Friday. However, the forecast of rain during the day has put the organisers in a dilemma. On Thursday, many areas in Saurashtra and South Gujarat experienced water logging of venues due to the rain. Also read: Kutch breaks rainfall records for third consecutive year",ahmedabad
Third accused in Surat’s Mangrol gang-rape case caught trying to flee state,https://english.gujaratsamachar.com/news/gujarat/third-accused-surat-mangrol-gang-case-caught-trying-to-flee-state,2024-10-12,12,10,2024,"Surat’s Mangrol gang-rape case The  third accused in the gruesome gang-rape of a minor near Surat’s Mangrol area has been nabbed. He was caught while attempting to flee in a Rajasthan-bound train from Ahmedabad’s Kalupur railway station. The case relates to a 17-year-old girl who was subjected to the heinous act by three perpetrators amid the Navratri festivities. Upon receiving specific intel of the absconding accused Ramsajivan alias Raju Vishwakarma attempting to flee the state, a joint team of Ahmedabad Crime Branch and Western Railway police conducted a thorough search at the railway station. Vishwakarma, a resident of Uttar Pradesh’s Siddharthnagar, was caught onboard the Ajmer Express train originating from Mumbai’s Dadar station. Meanwhile, another accused in this case, Munna Paswan, was presented before a Special POCSO (Protection of Children from Sexual Offences) Court in Surat, where he was sent on a 7-day remand. Discharged after a three-day treatment, the minor victim underwent necessary medical checkups. She also recorded her statement before the magistrate. Besides gang-rape and POCSO charges,  under The Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989, were also levied against the accused. One of the accused in this case died in hospital on Thursday. The accused Shiv Shankar alias Dayashankar Chourasiya was taken to Surat’s New Civil Hospital for forensic examination in the case. He allegedly faced an acute breathing issue and succumbed to this complication while undergoing treatment, as per the police. Also read: Accused in Surat’s Mangrol gang-rape case dies in hospital After Vadodara, minor gang-raped in Surat’s Mangrol Minor schoolgirl raped multiple times by online acquaintance in Vadodara",ahmedabad
Police car kills 71-year-old in hit-and-run case in Ahmedabad,https://english.gujaratsamachar.com/news/gujarat/police-car-kills-71-year-old-in-hit-and-run-case-in-ahmedabad,2024-10-12,12,10,2024,"A 71-year-old man was killed in a hit-and-run case in the Naroda area of Ahmedabad on Wednesday. Natwarlal Prajapati was waiting for a bus when he was struck by a car driving on the wrong side of the road. CCTV footage from the location revealed that the car belonged to the police. Reports indicate that the elderly man was hit by the police car while heading to work. The impact of the vehicle was so forceful that Prajapati  was thrown approximately 10 feet away and hit a nearby rickshaw. Prajapati suffered severe head injuries and succumbed to his injuries. In CCTV footage shows that the police car that hit Prajapati was chasing a car filled with booze. Traffic DCP Safin Hasan stated that efforts are being made to identify the driver of the car involved in the accident through the CCTV footage. Any individual found responsible for the incident will face strict action, Hasan added. Also read : Ahmedabad’s SG Highway becomes speeding zone, kills two Builder’s minor son driving a Merc fatally runs over guard in Bopal, flees",ahmedabad
Khadia ward inspector quits voluntarily after AMC councillors trouble him,https://english.gujaratsamachar.com/news/gujarat/khadia-ward-inspector-quits-voluntarily-after-amc-councillors-trouble-him,2024-10-12,12,10,2024,"AMC central zone estate department ward inspector has accused current councillors Umang Nayak and Pankaj Bhatt and former councillor Mayur Dave of misbehaving with him. AMC councillors had pressured the inspector to release the carts and goods seized in the encroachment drive following the incident the inspector had then filed a written application to the deputy commissioner to accept his voluntary resignation on September 27. Ward inspector had written an application to the deputy commissioner alleging that councillors Nayak and Bhatt had behaved arrogantly with him to release the carts and goods seized in the encroachment drive by him with the help of traffic police. The encroachment drive was conducted at the railway station and on the opposite side of railway station road at Jalaram Fashion, where the shopkeeper had reportedly harassed the staff. After the drive, Devang Dani, chairman of the town planning committee was also tortured by the councillors to return the seized goods and carts charging any money. After these incidents, the ward inspector filed a written application to the Deputy Commissioner on September 27 and voluntarily resigned on October 3. Also read : AMC receives 4 lakhs civic complaints in 4 months AMC to impose up to ₹1 lakh fine for dumping construction waste on roads AMC approves projects worth ₹304 cr to prevent Sabarmati pollution",ahmedabad
