Title,Article Link,Date,Day,Month,Year,Article,Location
"Vadodara, Surat, A’bad among cities battling dengue outbreak nationwide",https://english.gujaratsamachar.com/news/gujarat/vadodara-surat-ahmedabad-among-cities-battling-dengue-outbreak-nationwide,2024-08-08,8,08,2024,"Dengue in Gujarat Amid a sharp spike in dengue cases across the country, the central health department has recently included Vadodara, Surat, and Ahmedabad among the 17 major cities/municipal regions with the highest number of dengue cases nationwide. With incessant monsoon rains gripping the nation, vector-borne diseases have been on the rise, causing a significant surge in dengue cases across the nation. In response, the central government’s health department initiated a review of dengue cases and compiled this list of cities with the highest number of cases. Other than three from Gujarat, the 17 cities and municipal regions also include Delhi (MCD and NDMC regions), Bengaluru, Greater Mumbai, Pune, Nasik, Nagpur, Thane, Jaipur, Chennai, Hyderabad, Lucknow, Kanpur, and Kolkata. VMC’s incompetency nurses vector-borne epidemic Meanwhile, Vadodara Municipal Corporation (VMC) is facing serious flak for neither managing a top 10 spot among the cleanest cities nor being able to prevent a dengue outbreak. In addition to vector-borne diseases, waterborne diseases are on the rise in the city. Following recent floods caused by heavy rainfall along the banks of the Vishwamitri River, malaria cases are seeing a sharp rise as well. However, VMC officials claim they have been undertaking immediate and effective measures to control the dengue outbreak in the city. Also read: Dengue claimed 28 lives in three years in Gujarat AMC on toes as waterborne diseases on a rise under sweltering summers Not a single death due to Malaria registered in Gujarat in two years",baroda
"Vadodara businessman falls prey to honey trap, woman flees with cash",https://english.gujaratsamachar.com/news/gujarat/vadodara-businessman-falls-prey-to-honey-trap-woman-flees-with-cash,2024-08-12,12,08,2024,"A businessman in Vadodara has allegedly fallen victim to a well planned honey trap, losing over ₹1 lakh in cash and jewelry. The victim claims to have met the accused, a woman from West Bengal, through social media. The incident took place on August 8 when the woman, identified as Kalpana Roy, allegedly drugged the businessman in a hotel room and fled with his valuables. On the other hand, the husband of the accused woman filed a complaint at Vadodara’s Karelibaug police station, claiming that his wife has been wrongfully detained at the hotel in Sayajigunj. The police have obtained CCTV footage of the woman and have traced her last known location to Ahmedabad. Also read : Gujarat police nab AAP worker driving school van with drugs worth ₹6 lakh",baroda
MSU Baroda’s technology and engg faculty students protest over delayed results,https://english.gujaratsamachar.com/news/gujarat/msu-barodas-technology-and-engg-faculty-students-protest-over-delayed-results,2024-08-13,13,08,2024,"MSU Baroda Students of the Technology and Engineering Faculty at the Maharaja Sayajirao University (MS University) in Vadodara have intensified their protest over the delayed declaration of their results. The infuriated students stormed the Dean, Professor Dhanesh Patel’s office four days ago, protesting the non-declaration of reassessment results even after 60 days. The students again flocked the Dean’s office today citing that the results of some students were still pending. The matter heated up to the point where the students were seen sitting on the Dean’s table, while a heated argument ensued between them. Later, the Dean stated that the results of all students had been declared. However, students were adamant in their argument that some results were still pending. Following this, the Dean went to the university headquarters to verify the matter. The students followed him there. The students declared, “We will not leave until the results are declared today.”",baroda
"Vadodara BJP worker and reel star posts video with inverted Indian flag, later apologises",https://english.gujaratsamachar.com/news/gujarat/vadodara-bjp-worker-and-reel-star-posts-video-with-inverted-indian-flag-later-apologises,2024-08-16,16,08,2024,"Amid the 78th Independence Day celebrations, Vadodara taluka panchayat BJP president and an alleged social media ‘influencer’ has sparked controversy with an ‘inverted’ national flag in one of her reels. Ankita Parmar, a young BJP worker, resident of Por, was selected as the president of the Vadodara taluka panchayat. Parmar is active on social media, and her reels are popular among the public with thousands of likes and shares. However, on August 15, a reel of Parmar was shared with an inverted Indian national flag that went viral, leading to a controversy. The reel was quickly removed from social media. The female president stated, “I accept my mistake. It was a technical error. The photo shoot was done from the backside, which caused this error. The reel was not posted, but some photos were uploaded, which were immediately deleted.” According to Section 2 of the Prevention of Insults to National Honour Act, 1971, “Whoever in any public place or any other place within public view burns, mutilates, defaces, defiles, disfigures, destroys, tramples upon or otherwise brings into contempt (whether by words, either spoken or written, or by acts) the Indian National Flag or any part thereof, shall be punished with imprisonment for a term which may extend to three years, or with fine, or with both.” Also read: I-Day 2024: Four major cities to hold Tiranga Yatras",baroda
"SSG Hospital doctors hold protest, demand safety and CCTV cameras",https://english.gujaratsamachar.com/news/gujarat/ssg-hospital-doctors-hold-protest-demand-safety-and-cctv-cameras,2024-08-16,16,08,2024,"There has been widespread outrage among doctors across the country following the rape murder of a trainee doctor in a Kolkata R G Kar Hospital. Doctors at Sir Sayajirao General Hospital (SSG) have announced an indefinite strike, demanding the installation of CCTV cameras and increased security personnel for the safety of doctors. They held a rally on the hospital campus, expressing their protest and demanding that the West Bengal government take strict action against the culprits. The murder of the doctor in Kolkata has sparked anger among doctors nationwide. Doctors, who often work under life-threatening conditions, performing surgeries and treating patients around the clock, are now demanding justice. Protests and rallies are being held across various locations, calling for the arrest and punishment of those involved in the murder. The doctors are specifically demanding the installation of CCTV cameras in every ward and near operation theatres. While they have decided to continue emergency and ICU services, they have announced the suspension of other services as part of the strike. Also read: Doctors in Gujarat’s govt hospitals on indefinite strike over Kolkata rape-murder",baroda
MGNREGA scam in Vadodara: Deceased woman’s account misused,https://english.gujaratsamachar.com/news/gujarat/mgnrega-in-vadodara-deceased-womans-account-misused,2024-08-19,19,08,2024,"MNREGA scam Vadodara A fraud has been uncovered in the implementation of the Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA) scheme in Samasabad village, Vadodara. A female labourer, Gangaben Ravjibhai Patanvadiya, had died, but her name continued to be used on MGNREGA job cards, resulting in the fraudulent withdrawal of funds from her bank account. Madhuriben Kanchanbhai Patel, the Vadodara Taluka Development Officer, filed a complaint at the Varnama police station against an unknown person. She stated that before joining her duties, MGNREGA scheme funds were directly deposited into workers bank accounts. Even though the worker, Gangaben Ravjibhai Patanwadi, had passed away, regular payments were deposited into her account. Normally, the amount deposited in a worker’s account was withdrawn from the ATM of a bank located on Vasna Bhayli Road. According to the Director of Rural Development Agency, Vadodara, an investigation was conducted. It was found that job cards were issued to the job card holders of Samasabad for employment from June to December 2022 in five phases. Job cards need to be cancelled after the death of the worker, but in this case, the deceased's name was kept active, and attendance was shown. An amount of ₹17,925 was deposited into her bank account as wages. After the discovery of the MGNREGA scheme fraud in Samasabad, the Taluka Panchayat issued a notice to the deceased woman’s heir, Laljibhai, to recover ₹17,925. However, Laljibhai did not accept the notice, so the Panchayat posted the notice on the wall. The case has highlighted serious flaws in the MGNREGA system and raised concerns about corruption at the local level.",baroda
"Man poses as bank manager, commits gold loan fraud worth ₹2.5 cr",https://english.gujaratsamachar.com/news/gujarat/man-poses-as-bank-manager-commits-gold-loan-fraud-worth-2-5-cr,2024-08-22,22,08,2024,"A man who fraudulently posed as a Canara Bank manager to embezzle over ₹2.5 crores has been arrested by the Crime Branch. Vishal Thakkar, who had been on the run, was apprehended in Vadodara’s Jambuva, where police seized his car and mobile phone. Vishal Thakkar aka Ravi Thakkar, deceived friends and acquaintances by claiming to be the gold loan manager at Canara Bank. After completing his B.Com., Thakkar began his fraudulent activities, initially targeting individuals in Rajkot by selling old vehicles as new. This scheme led to criminal charges against him at the Malviyanagar and Thorala police stations. Thakkar’s fraudulent activities were not limited to Rajkot, he also defrauded people in Kutch Gandhi-dham using addresses in Vadodara and Rajkot. His operations came under scrutiny as multiple victims reported his scams. In addition, Thakkar defrauded a woman in Manjalpur by promising her a housing loan of ₹24 lakhs and obtained ₹10 lakh after mortgaging her husband’s shop. Thakkar misled customers by claiming they would receive their loans within five days, using blank forms and forged signatures to transfer loan amounts into various accounts, which he then withdrew. He is accused of defrauding ₹2.5 crores in total by pretending to offer loans. He collected 23 tolas of gold from one customer and 30 tolas from another, then transferred the loan amounts into different accounts and withdrew the money. Also read : Ahmedabad labour contract company scammed of ₹1.84 crore",baroda
"Gujarat govt begins probe into land disputes, fake farmer records in Vadodara",https://english.gujaratsamachar.com/news/gujarat/ric-launches-investigation-into-land-disputes-fake-farmer-records-in-vadodara,2024-08-22,22,08,2024,"A team led by the Revenue Inspection Commissioner (RIC) of the state government commenced an investigation at the office of Vadodara Rural Sub Divisional Magistrate (SDM). The team, consisting of five officers from Gandhinagar, arrived at the Vadodara Rural SDM office on Aug 21 and seized documents and computer data. The probe, expected to last over a day, was triggered by a report submitted by the district collector to the state government following a review of cases on land dispute in Gujarat. Following the appointment of Jayanti Ravi as the Additional Chief Secretary of the Gujarat Revenue Department, a review of land dispute cases across Gujarat was conducted, involving district collectors, SDMs, non-agricultural deputy collectors, and agricultural boards. The review revealed that some officials in major cities violated the rules of revenue department and had issued false records, leading to widespread corruption. Based on this, Additional Chief Secretary Jayanti Ravi directed the RIC teams to conduct investigations. The Revenue Department’s investigation indicated that during the tenure of Mayank Patel and the current officer Rajesh Chauhan at the Vadodara Rural SDM office, there were violations of the rules The district collector had assured that these controversial cases would be reviewed, and a confidential report with all relevant information was sent to the state government. Also read : MGNREGA scam in Vadodara: Deceased woman’s account misused",baroda
"Rain wreaks havoc in Vadodara, normalcy disrupted as Vishwamitri overflows",https://english.gujaratsamachar.com/news/gujarat/vadodara-rains-vishwamitri-overflows-sama-savli-harni-flooded-sayajiganj-hospital,2024-08-27,27,08,2024,"Vadodara is currently grappling with severe flooding caused by heavy rainfall. The city received a whopping 12 inches of rainfall on August 26, coupled with a flood in the Vishwamitri River, leading to a double whammy. A death of a person who was crushed under a collapsed wall has also been reported in the city, while many have been rescued. After the Vishwamitri river level reached 34 feet, numerous areas in the city, including Sama Savli Road, Fatehganj, Karelibaug, Tulsiwadi, Hathikhana, Akota, Old Padra Road, and Vadsar, were inundated with river water. Thousands of societies and apartments in these areas have been submerged. Due to this double calamity, private hospitals and residential areas along the river banks have been flooded. Some hospitals have had to shift patients to other locations. In Siddhart Nagar on Sama-Savli Road, the combined effect of rain and flood waters has caused widespread devastation, with ground floors of almost all houses submerged. It is estimated that around 40% of Vadodara is currently submerged under the floodwaters of the Vishwamitri River, leaving lakhs of residents in a dire situation. Thousands of people have been evacuated from low-lying areas. View this post on Instagram A post shared by Gujarat Samachar (@gujaratsamacharofficial) Areas like Sumeru Duplex, behind Gangotri Party Plot in Sama Harni, and Silver Oak on Harni Motnath Road have witnessed water levels rising up to 5-7 feet due to the overflowing Vishwamitri River. The encroachments on the banks of the river have reduced its flow, causing the water level to rise rapidly and inundate the city. Even the Sayaji Hospital has been affected, with surrounding roads flooded by the river water. The hospital superintendent stated that as a precautionary measure, female patients from the ground floor have been shifted to the first floor. The heavy rain and flood have disrupted traffic in the city, leading to a shortage of nurses, drivers, and other staff. According to sources, the water level of the Ajwa Dam remained at 214 feet at noon today, and the water continues to be released into the Vishwamitri, indicating that the flood situation is unlikely to improve for at least a day. Furthermore, due to heavy rains and floods, around 50 feeders supplying electricity to around 2.5 lakh connections in the city have been affected, leaving thousands of societies without power since yesterday. Sources from the Madhya Gujarat Vij Corporation Ltd (MGVCL) stated that the power supply to around 50 feeders has been disrupted, and 11 feeders are still shut down. Additionally, around 270 transformers are submerged in the floodwaters, and connections to these transformers have been cut off.",baroda
"Vadodara flood: 5,000 evacuated as Vishwamitri River flows 12ft above danger mark",https://english.gujaratsamachar.com/news/gujarat/vadodara-floods-5000-evacuated-vishwamitri-river-overflows-gujarat-rains,2024-08-28,28,08,2024,"Vadodara rains Severe flood conditions have gripped Vadodara over the past three days as the Vishwamitri River flows 12 feet above the danger level and has submerged the low-lying areas completely. The river, which runs through the heart of Vadodara, has caused significant flooding on both banks, with water levels reaching 10-12 feet in some areas. The river remains at a critical level of 37 feet, way above the danger mark of 25 feet. So far, 5,000 people have been evacuated, and 1,200 have been rescued. State ministers Rishikesh Patel and Jagdish Vishwakarma reached the city to assess the situation and convened a meeting with senior officials. Minister Patel assured that “the situation would be under control within the next 24 hours” and emphasized “the need for a comprehensive action plan to prevent similar crises in the future.” Health Minister Patel said the entire state of “Gujarat has been affected by the heavy rain, with Vadodara experiencing particularly severe flooding due to the rising water levels in the Vishwamitri River.” “Currently, one NDRF team, one SDRF team, and one Army column are operational, with additional forces being deployed to manage the crisis. Authorities prioritise urgent complaints about food, water, and medical emergencies,” said the Minister. He also mentioned that “MPs and MLAs have been actively assisting people without concern for their own safety. To expedite relief efforts, additional teams have been dispatched to the most affected areas, including Harni, Sama, Akota, Ajitanagar, Siddharth Fatehganj, and Vadsar.” The Minister said that more boats have been brought in to support the efforts, and fire department teams have joined the distribution of essential supplies. As a precaution, the gates of the Ajwa Reservoir have been temporarily closed. “The situation remains alarming, but the government focuses squarely on Vadodara, with ongoing efforts to assist those stranded and provide rapid medical care, particularly for young children,” he said, In addition, Minister Patel announced, “38,000 food packets have already been distributed, with 1,00,000 more prepared for distribution in the coming hours. While the Vishwamitri River’s level remains high, water from the Pratapganj and Ajwa catchment areas has been held back, raising hopes that the river’s level will decrease. The government is striving to normalize the situation within the next 15 hours. Should the rain continue, provisions will be made to ensure that those stranded on rooftops receive food, water, and health services.” (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff) Also read: Vadodara floods: Rushikesh Patel, Jagdish Panchal hold meetings, blackout prevails Rains in Gujarat strain emergency services, Vadodara woman delivers baby in ambulance Rain wreaks havoc in Vadodara, normalcy disrupted as Vishwamitri overflows",baroda
"Vadodara floods: Rushikesh Patel, Jagdish Panchal hold meetings, blackout prevails",https://english.gujaratsamachar.com/news/gujarat/vadodara-floods-rushikesh-patel-jagdish-panchal-hold-meetings-blackout-prevails,2024-08-28,28,08,2024,"As the flood situation in Vadodara worsens, the state government urgently dispatched two ministers to the city to assess the damage caused by heavy rains and oversee relief operations. Rushikesh Patel and Jagdish Panchal visited several flood-affected areas in the city and held meetings with the collector, municipal commissioner, and local MLAs of Vadodara. Vadodara awaits electricity The floodwater of Vishwamitri River has raised concerns across the city as two power substations in Vadodara are submerged, 68 feeders are shut down, and more than 7 lakh people are without electricity. The situation of electricity supply in Vadodara has worsened after the floodwaters of the Vishwamitri River entered new areas. Due to safety concerns, the Madhya Gujarat Vij Company (MGVCL) has shut off power in additional areas. It is estimated that currently, 6-7 lakh people in Vadodara are without electricity. Sources from the electricity company mentioned that water from the Vishwamitri River has entered the Atladara and Vidyut Nagar substations of Gujarat Energy Transmission Corporation (GETCO), leading to the shutdown of these substations. As a result, the power supply to 45 feeders from these substations has been cut off. This has plunged areas like Old Padra Road, Akota, Jetalpur Road, Gotri, Alkapuri, Atladara, and Vasna into darkness. Power supply to areas such as Karelibaug, Harni, Sama-Savli Road, and Fatehgunj was cut off yesterday due to the floodwaters, and it is unlikely that power will be restored today. MGVCL Managing Director Tejas Parmar stated that many people are messaging and requesting to restore power, but due to rising water levels, it is not possible to resume the power supply. He urged citizens to remain patient, assuring them that efforts would be made to restore electricity as soon as the water recedes. The electricity company staff is working to resolve individual complaints, prioritising the restoration of power supply to water-boosting stations. He also mentioned that numerous buildings in Vadodara have electrical metres located in basements that are currently waterlogged, making it impossible to restore power to these buildings as well. Also read: Rain wreaks havoc in Vadodara, normalcy disrupted as Vishwamitri overflows",baroda
"Rains in Gujarat strain emergency services, Vadodara woman delivers baby in ambulance",https://english.gujaratsamachar.com/news/gujarat/rains-in-gujarat-strain-emergency-services-vadodara-woman-delivers-baby-in-ambulance,2024-08-28,28,08,2024,"Heavy rains for 48 hours has kept emergency and distress services on their toes as EMRI 108 emergency services received 285 calls during the torrential rains.. In response to the flooding, 49 patients were successfully transported from waterlogged areas to hospitals. One notable incident involved a woman who delivered her baby in an ambulance on Manjusar Road in Vadodara. In total, 45 pregnant women from Vadodara have been moved to health centers for medical observation. In Devbhumi Dwarka, approximately 30 pregnant women were relocated to nearby health centers for close monitoring to ensure their safety. In Botad, 198 residents from a village impacted by the release of water from Khambhada Dam have been relocated by local authorities. In Morbi, six employees stranded at the 132 KV substation in Maliya taluka were rescued. Additionally, rising water levels in the Machhu River have led to the closure of the National Highway from Samkhiyali to Maliya. To address the crisis, ten special teams have relocated citizens from low-lying areas to 30 safe locations equipped with essential facilities. In Dahod, the heavy rain caused an old building in Hindoliya, Fatepura taluka, to collapse, resulting in injuries to some animals. Gir Somnath has also been affected, with strong winds and heavy rain causing trees to fall on the Talala-Jamvala road, leading to its closure. Jamnagar has seen significant rescue efforts as well. Seventy residents from flood-affected areas were rescued by ten fire department teams and NDRF (National Disaster Response Force) personnel. In a dramatic operation, eleven residents, including children from Lalpur’s new village, were airlifted to safety by the Air Force. In Panchmahal, around 4,000 residents from low-lying areas have been relocated to safer locations. Additionally, 20 causeways in the district have been closed due to flooding. As the heavy rainfall continues,the state is relentlessly trying  to manage extensive impacts of the severe weather. Also read : Students suffer as GU hostel gets flooded",baroda
Cricketer Radha Yadav rescued by NDRF during floods in Vadodara,https://english.gujaratsamachar.com/news/sports/cricketer-radha-yadav-rescued-vadodara-floods-gujarat-rains,2024-08-29,29,08,2024,"Radha Yadav India’s left-arm spinner, Radha Yadav, expressed her gratitude to the National Disaster Response Force (NDRF) for their rescue efforts after she found herself in a dangerous situation due to floods in Vadodara. Yadav took to Instagram to thank National Disaster Response Force (NDRF) for coming to her aid. In a video, Yadav shared scenes of the flooding around her neighborhood, showing rescue personnel navigating the submerged streets on a raft. The video also captured people wading through the water, illustrating the dire conditions they faced. “We were stuck in a very bad situation. Thank you so much NDRF for rescuing us,” Yadav wrote, highlighting the severity of the situation and the timely intervention by the rescue teams. The recent floods in Gujarat have caused widespread devastation, with reports confirming that 28 people have lost their lives and nearly 18,000 others have been relocated to safer areas. The relentless rains have submerged entire communities, making rescue operations challenging yet crucial. Yadav, who is a vital part of India’s 15-member squad for the upcoming 2024 Women's T20 World Cup, will soon shift her focus back to cricket. The tournament is set to begin on October 3, with India grouped alongside defending champions Australia, Pakistan, Sri Lanka, and New Zealand. India will kick off their campaign against New Zealand on October 4. She was last seen in action during the Women’s Asia Cup, where she made a significant impact by taking a three-wicket haul in the semi-final against Bangladesh. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff) Also read: PM Modi assures support as Gujarat CM mobilises flood relief efforts; toll 28 Vadodara floodwaters recede, suffering prevails With review, AMC officials under fire over waterlogging in Ahmedabad",baroda
"Vadodara floodwaters recede, suffering prevails",https://english.gujaratsamachar.com/news/gujarat/vadodara-floods-water-recedes-suffering-prevails,2024-08-29,29,08,2024,"Due to heavy rainfall over the past four days, Barodians had to endure waterlogging from the rising levels of water in the Vishwamitri River. However, there is some relief for the residents as the water level in the river has receded to 32.25 feet. This has resulted in the flooded water receding in many areas of the city like Vasna, Akota, Jetalpur, Manjalpur, and Diwalipura. Blackout woes “It is every year’s story now! No electricity, no water and other resources. However, water has receded from our house but streets are nowhere near to accessible,” says Sharmila, a resident of Manjalpur. “Though milk and water were provided by the authorities, we are still awaiting electricity,” she added. Students’ plight “The students living in hostels of Maharaja Sayajirao University (MSU) are facing difficulties due to the flood,” said Amar Vaghela, president National Students’ Union of India, Vadodara (NSUI). In a telephonic interview with Gujarat Samachar Digital , NSUI president went on to say that girls are stuck at the waterlogged hostel campus of MSU. “As the wardens of hostels are not responding to any calls, the parents of students are concerned,” said Vaghela. “The teams of the student union reached out to these students and provided basic resources like milk, sanitary pads, etc,” he added. The NSUI president noted that despite being aware that the flood-like situation would persist for several more days, MSU and other private universities chose not to declare an extended holiday. Instead, they only informed the students about the closure a day in advance. Since the floodwaters from the Vishwamitri River have not yet fully receded, many areas are still waterlogged, leading to the decision to keep educational institutions closed for another day. As per Vaghela, the university will be closed for a few more days. Crocodile sighting spree The Vishwamitri River, home to over 400 crocodiles, has seen its waters spread into residential areas, leading to frequent crocodile appearances in nearby universities, houses and even on roofs! A 6-foot crocodile was rescued near Dhobi Talav in Warasiya, and another 5-foot crocodile was rescued near Manjalpur police station. While a crocodile spotted the roof of a house in Akota, another family in Fatehganj woke up to one spotted in their verandah today. According to reports, a 10-11 ft long crocodile was spotted near the Arts faculty building of MSU this morning. Also read: Vadodara floods: Ministers criticised for ‘flood tourism’, lack of action Rain wreaks havoc in Vadodara, normalcy disrupted as Vishwamitri overflows",baroda
"Vadodara floods: Ministers criticised for ‘flood tourism’, lack of action",https://english.gujaratsamachar.com/news/gujarat/vadodara-floods-ministers-criticised-for-flood-tourism-no-action,2024-08-29,29,08,2024,"As distressed citizens in Vadodara desperately awaited food, water, and other basic utilities, the two ministers dispatched by the state government were seen indulging in ‘flood tourism’ rather than stepping into the waters to listen to people's woes. To ‘assess’ the flood situation in several areas in Vadodara, a dumper truck was arranged for Gujarat ministers Rushikesh Patel and Jagdish Panchal, who sat on the roof and roamed across the city without setting a foot in the water. Fun at the time of flood When the dumper drove through an underpass, the ministers sitting on the roof had to adopt a ‘shavasan’ pose to escape getting hurt. The ministers were seen smiling afterwards. Jaan jaaye par protocol na jaaye Even amidst heavy rains, the system did not forget its protocol and a siren blared as the convoy of ministers moved forward. Proper attention was paid to ensure that photos of ministers were taken and videography was done. They held a press conference as usual. Finally, 1 lakh food packets were announced by them, however no details for the same were shared. No other assistance for the city has been announced, yet. Instead of focusing on how to get immediate assistance and relief to the people, the ministers shared their ‘knowledge’ on long-term flood prevention measures. Notably, over 6 lakh Barodians have been struggling with no electricity for over two days now. The people have criticised the government on social media for neglecting the city. Also read: Vadodara floods: Rushikesh Patel, Jagdish Panchal hold meetings, blackout prevails Vadodara flood: 5,000 evacuated as Vishwamitri River flows 12ft above danger mark",baroda
Bodies surface as Vadodara floodwaters recede; death toll reaches 35,https://english.gujaratsamachar.com/news/gujarat/dead-bodies-vadodara-flood-death-toll-35-gujarat-rains,2024-08-30,30,08,2024,"Vadodara floods Heavy rainfall has inflicted devastation across Gujarat in the past week, causing severe flooding and claiming the lives of around 35 people, with many others still missing. Since the arrival of torrential rains on the eve of the Janmashtami festival, the overflowing Vishwamitri River has severely impacted Vadodara. Although the floodwaters have begun to recede, the aftermath has revealed bodies across the city. Receding floodwater unravels Vadodara’s plight Two bodies were discovered near the Tarsali and Harni-Sama Link Road on August 29. The Manjusar police have initiated procedures to conduct post-mortems. Meanwhile, another body was found today on the road leading to the old Fast Track Court, which is now the Charity Commissioner’s office. The Raopura police sent the body for post-mortem and initiated an investigation to identify the deceased. In a separate incident, two residents of Nilkanth Nagar near Khiskoli Circle, Anil Padhiar and Manoj Baria, were found dead after they ventured out of their house to bring groceries and essentials. The Atladara police are investigating this matter. Two more unidentified bodies were recovered behind the Khaswadi crematorium and near Akota, respectively. Police are working to identify both the deceased. Manager, security staff electrocuted in party plot basement A grave tragedy struck at the Atithya Party Plot in Vemali village on the outskirts of the city, where the basement was filled with floodwater from the Vishwamitri River. Two individuals, the manager of the property and a security guard, died while attempting to drain the water. Preliminary reports suggest that both men died due to electrocution. Allegations have surfaced that the property owner forced them to remove the water from the basement. According to preliminary details, the floodwaters had filled the party plot’s basement, and locals had been requesting help from authorities for two days. However, after delays, when the water was finally drained on the morning of August 29, the bodies of Mayur Patel, 34, and Suresh Padhiar, 41, were recovered. Initial findings indicate that Mayur and Suresh entered the basement to remove water when they were electrocuted. Sunil Parmar, a relative of the security guard, alleged, “Suresh used to go to the party plot every night. Due to the rain, he did not go last night. The manager came to our home and told him, ‘Owner Ajay Patel is pressuring me to empty the water in the party plot basement. That’s why I’ve come to get you. I’m under a lot of pressure.’” Sunil further stated, “Suresh and Mayur were friends, so Suresh agreed to help. It is because of the owner’s pressure that Suresh and Mayur lost their lives.” He also warned, “We will not conduct the last rites until we get justice. If the bodies are released from Sayaji Hospital, we will take them back to the party plot.”",baroda
Crocodile menace in Vadodara: Man eaten alive near Orsang River in Chandod,https://english.gujaratsamachar.com/news/gujarat/crocodiles-in-vadodara-man-eaten-alive-near-orsang-river-in-chandod,2024-08-30,30,08,2024,"Crocodiles in Vadodara In another tragedy taking place due to floods in Vadodara, a 30-year-old man from Rajpura village was eaten alive by a crocodile on Aug 29 while trying to retrieve a fishing net from the Orsang River. 30-year-old Amit Vasava had ventured to the edge of the swollen river near Chandod to pull out a fishing net he had set earlier. While doing so, he spotted a crocodile in the water. Panicked by its presence, Vasava hastily tried to run away, but unfortunately slipped and fell into the river. The crocodile seized him in its jaws and dragged him into the water, leading to his tragic death. Vasava’s body was reportedly recovered from the river bank hours later after the forest department and local NGOs launched a search operation. A bystander reportedly stated that a similar incident occurred last month, where a crocodile engulfed an individual from the same spot. In light of the current flooding situation in the city, the social forestry department has deployed 18 rescue teams to handle wildlife emergencies. These teams include staff from the department as well as local NGOs and volunteers. The flooding has also caused crocodiles from the Vishwamitri River to be swept into various city areas. Along with crocodiles, snakes and turtles have also been spotted in residential areas. Over the past three days, more than 70 snakes and over 10 crocodiles have been rescued from Vadodara. With the army teams now stationed in the city, the rescue and relief operations in flood-affected areas have become more efficient. Local and district authorities are working swiftly to relocate people trapped in flooded areas to safe locations. Also read: Crocodile Park Project in Vadodara stalled over bureaucratic wranglings Vadodara floods: Animals left without help in Kamatibaug Zoo Vadodara flood survivors lash out at politicians on ‘flood visit’",baroda
10 animals dead at Kamatibaug Zoo as floodwaters engulf enclosures,https://english.gujaratsamachar.com/news/gujarat/10-animals-dead-at-kamatibaug-zoo-as-floodwaters-engulf-enclosures,2024-08-30,30,08,2024,"The floods caused by an overflowing Vishwamitri River in Vadodara spread widespread destruction across the city, affecting animals as much as humans. The famous Kamatibaug Zoo of Vadodara saw disheartening scenes as 10 animals including four to five deers and just as many nilgais lost their lives following the flood. The zoo authorities seem to have neglected the animals, as many animal enclosures were flooded, raising concerns of potential illnesses among the animals. Moreover, the animals have been without food and water for the past four days. Situated near the Vishwamitri River, the zoo still remains flooded even when the waters have started to recede in other parts of the city. The extent of damage will be assessed once the water subsides, and it is feared that more animals and birds may have lost their lives. Zoo curator Pratyush Patankar has been unreachable despite repeated attempts. After the river reached the critical level of 37 feet, 12 feet above the danger mark of 25 feet, a total of 5,000 people were evacuated, and 1,200 were  rescued. However, on August 29, water started to recede from many areas including  Vasna, Akota, Jetalpur, Manjalpur, and Diwalipura. Also read: Vadodara floodwaters recede, suffering prevails",baroda
Vadodara flood survivors lash out at politicians on ‘flood visit’,https://english.gujaratsamachar.com/news/gujarat/vadodara-flood-survivors-lash-out-at-politicians-on-flood-visit,2024-08-30,30,08,2024,"Having spent three days without electricity, water, and basic resources following the city’s worst flood in 48 years, people in Vadodara are furious with the state administrative machinery and political leaders. A “flood visit” by political leaders including Minister of State for Home Harsh Sanghavi on Aug 29 did not help the situation. Sanghavi met with local officials and then attempted to speak to residents of the city’s Sayajigunj area. However, he had to be rescued by the police, who set up a cordon between the minister and angry flood survivors. City BJP president Balkrishna (Balu) Shukla and local corporators also faced public ire when they visited Ajitanagar on Sama-Savli Road. Opposition stokes the fire The Opposition — especially MLA from Anklav constituency and chairperson of the Gujarat Congress Amit Chavda — has been quick to strike while the iron is hot. According to Chavda, the flooding, in which water from the Vishwamitri river wreaked havoc on the city, is not a natural disaster. Instead, he said, it was the result of “corruption, mismanagement, and illegal constructions overseen by those who have been in power at the Vadodara Corporation for the past 30 years”. Chavda was speaking to reporters after assessing the extent of the devastation in several flood-hit areas in Vadodara. “While natural calamities and heavy rainfall can occur, the repeated suffering of people due to the same reasons is the responsibility of those in power at the corporation,” he added. Also read: Vadodara floodwaters recede, suffering prevails",baroda
